,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
30,2-s2.0-85087726344,10.1007/s10623-020-00774-3,,,Power error locating pairs,ar,Article,Couvreur A.,,INRIA Saclay;Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau;Palaiseau,France;France,,,,,2020-08-01,1 August 2020,"Designs, Codes, and Cryptography",09251022,25862,15737586,Journal,88,8,,1561-1593,,,1,0,repositoryam,Green,,,
31,2-s2.0-85086332369,10.1007/s10994-020-05879-3,,,An empirical analysis of binary transformation strategies and base algorithms for multi-label learning,ar,Article,Rivolli A.,,Technological University of Paraná,Maringa,Brazil,,,,,2020-08-01,1 August 2020,Machine Learning,08856125,24775,15730565,Journal,109,8,,1509-1563,,,4,1,publisherfree2read,Bronze,,,
32,2-s2.0-85083431556,10.1016/j.cor.2020.104933,S0305054820300502,,Lower and upper bounds for the non-linear generalized assignment problem,ar,Article,D'Ambrosio C.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-08-01,August 2020,Computers and Operations Research,03050548,24355,,Journal,120,,104933,,,,5,1,repositoryam,Green,,,
33,2-s2.0-85090340290,10.1145/3373207.3404053,,,Sub-quadratic time for riemann-roch spaces: Case of smooth divisors over nodal plane projective curves,cp,Conference Paper,Abelard S.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-07-20,20 July 2020,"Proceedings of the International Symposium on Symbolic and Algebraic Computation, ISSAC",,21101021218,,Conference Proceeding,,,,14-21,,,1,0,repositoryam,Green,,,
34,2-s2.0-85090330607,10.1145/3373207.3404028,,,Separating variables in bivariate polynomial ideals,cp,Conference Paper,Buchacher M.,,Johannes Kepler University Linz,Linz,Austria,,,,,2020-07-20,20 July 2020,"Proceedings of the International Symposium on Symbolic and Algebraic Computation, ISSAC",,21101021218,,Conference Proceeding,,,,54-61,,,1,0,repositoryam,Green,,,
35,2-s2.0-85089747252,10.1145/3377929.3397489,,,Sharp bounds for genetic drift in estimation of distribution algorithms (Hot-off-the-press track at GECCO 2020),cp,Conference Paper,Doerr B.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-07-08,8 July 2020,GECCO 2020 Companion - Proceedings of the 2020 Genetic and Evolutionary Computation Conference Companion,,21101020035,,Conference Proceeding,,,,15-16,,,0,1,publisherfree2read,Bronze,,,
36,2-s2.0-85089736017,10.1145/3377929.3389889,,,A gentle introduction to theory (for non-theoreticians),cp,Conference Paper,Doerr B.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-07-08,8 July 2020,GECCO 2020 Companion - Proceedings of the 2020 Genetic and Evolutionary Computation Conference Companion,,21101020035,,Conference Proceeding,,,,373-403,,,1,0,,,,,
37,2-s2.0-85089732884,10.1145/3377929.3397487,,,The univariate marginal distribution algorithm copes well with deception and epistasis,cp,Conference Paper,Doerr B.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-07-08,8 July 2020,GECCO 2020 Companion - Proceedings of the 2020 Genetic and Evolutionary Computation Conference Companion,,21101020035,,Conference Proceeding,,,,17-18,,,3,1,repositoryam,Green,,,
38,2-s2.0-85085950080,10.1145/3373718.3394763,,,Logic beyond Formulas: A Proof System on Graphs,cp,Conference Paper,Acclavio M.,,University of Luxembourg,Esch-sur-Alzette,Luxembourg,,,,,2020-07-08,8 July 2020,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,3394763,38-52,,,2,0,repositoryvor,Green,,,
39,2-s2.0-85086120752,10.1007/s11750-020-00563-0,,,Distance geometry and data science,ar,Article,Liberti L.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-07-01,1 July 2020,TOP,11345764,11700154400,18638279,Journal,28,2,,271-339,,,14,0,repositoryam,Green,,,
40,2-s2.0-85086116967,10.1007/s11750-020-00564-z,,,Rejoinder on: Distance geometry and data science,no,Note,Liberti L.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-07-01,1 July 2020,TOP,11345764,11700154400,18638279,Journal,28,2,,350-357,,,0,0,,,,,
41,2-s2.0-85091761973,10.1145/3377930.3390163,,,From understanding genetic drift to a smart-restart parameter-less compact genetic algorithm,cp,Conference Paper,Doerr B.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-06-25,25 June 2020,GECCO 2020 - Proceedings of the 2020 Genetic and Evolutionary Computation Conference,,21101022402,,Conference Proceeding,,,,805-813,,,7,0,repositoryam,Green,,,
42,2-s2.0-85091139814,10.1145/3377930.3390184,,,Fixed-target runtime analysis,cp,Conference Paper,Buzdalov M.,,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",Saint Petersburg,Russian Federation,,,,,2020-06-25,25 June 2020,GECCO 2020 - Proceedings of the 2020 Genetic and Evolutionary Computation Conference,,21101022402,,Conference Proceeding,,,,1295-1303,,,6,0,repositoryam,Green,,,
43,2-s2.0-85089747332,10.1145/3377930.3389823,,,Does comma selection help to cope with local optima?,cp,Conference Paper,Doerr B.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-06-25,25 June 2020,GECCO 2020 - Proceedings of the 2020 Genetic and Evolutionary Computation Conference,,21101022402,,Conference Proceeding,,,,1304-1313,,,21,1,repositoryam,Green,,,
44,2-s2.0-85089744466,10.1145/3377930.3390172,,,Fast mutation in crossover-based algorithms,cp,Conference Paper,Antipov D.,,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",Saint Petersburg,Russian Federation,,,,,2020-06-25,25 June 2020,GECCO 2020 - Proceedings of the 2020 Genetic and Evolutionary Computation Conference,,21101022402,,Conference Proceeding,,,,1268-1276,,,14,0,repositoryam,Green,,,
45,2-s2.0-85089743396,10.1145/3377930.3390148,,,"The (1 + (λ,λ)) GA is even faster on multimodal problems",cp,Conference Paper,Antipov D.,,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO;Laboratoire d'Informatique de l'Ecole Polytechnique",Saint Petersburg;Palaiseau,Russian Federation;France,,,,,2020-06-25,25 June 2020,GECCO 2020 - Proceedings of the 2020 Genetic and Evolutionary Computation Conference,,21101022402,,Conference Proceeding,,,,1259-1267,,,15,0,,,,,
46,2-s2.0-85089729425,10.1145/3377930.3390177,,,Bivariate estimation-of-distribution algorithms can find an exponential number of optima,cp,Conference Paper,Doerr B.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-06-25,25 June 2020,GECCO 2020 - Proceedings of the 2020 Genetic and Evolutionary Computation Conference,,21101022402,,Conference Proceeding,,,,796-804,,,5,0,,,,,
47,2-s2.0-85091023561,10.4230/LIPIcs.AofA.2020.9,,,Polyharmonic Functions and Random Processes in Cones,cp,Conference Paper,Chapon F.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2020-06-01,1 June 2020,"Leibniz International Proceedings in Informatics, LIPIcs",18688969,21100244929,,Conference Proceeding,159,,9,,,,0,0,,,,,
48,2-s2.0-85090451274,10.1109/CSF49147.2020.00019,,,Optimal Obfuscation Mechanisms via Machine Learning,cp,Conference Paper,Romanelli M.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-06-01,June 2020,Proceedings - IEEE Computer Security Foundations Symposium,19401434,8000153145,,Conference Proceeding,2020-June,,9155080,153-168,,,3,0,repositoryam,Green,,,
49,2-s2.0-85090115733,10.1109/CVPRW50498.2020.00229,,,Unsupervised real image super-resolution via generative variational autoencoder,cp,Conference Paper,Liu Z.S.,,Laboratoire d'Informatique de l'Ecole Polytechnique;Hong Kong Polytechnic University,Palaiseau;Kowloon,France;Hong Kong,,,,,2020-06-01,June 2020,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,21607508,20100195041,21607516,Conference Proceeding,2020-June,,9150958,1788-1797,,,10,0,repositoryam,Green,,,
50,2-s2.0-85090110747,10.1109/CVPRW50498.2020.00255,,,NTIRE 2020 challenge on real-world image super-resolution: Methods and results,cp,Conference Paper,Lugmayr A.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2020-06-01,June 2020,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,21607508,20100195041,21607516,Conference Proceeding,2020-June,,9150677,2058-2076,,,70,0,repositoryam,Green,,,
51,2-s2.0-85082196336,10.1002/rnc.4943,,,On singularities of flat affine systems with n states and n−1 controls,ar,Article,Kaminski Y.J.,,Holon Institute of Technology,Holon,Israel,,,,,2020-06-01,1 June 2020,International Journal of Robust and Nonlinear Control,10498923,17987,10991239,Journal,30,9,,3547-3565,,,1,0,repositoryam,Green,,,
52,2-s2.0-85044503356,10.1016/j.tcs.2018.01.010,S0304397518300306,,"Corrigendum to “Inductive-data-type systems” [Theoret. Comput. Sci. 272 (1–2) (2002) 41–68] (Theoretical Computer Science (2002) 272(1–2) (41–68), (S0304397500003479), (10.1016/S0304-3975(00)00347-9))",er,Erratum,Blanqui F.,,Laboratoire Spécification et Vérification,Gif-sur-Yvette,France,,,,,2020-05-12,12 May 2020,Theoretical Computer Science,03043975,20571,,Journal,817,,,81-82,,,3,1,publisherfree2read,Bronze,,,
53,2-s2.0-85078206394,10.1016/j.tcs.2020.01.011,S0304397520300323,,The impact of lexicographic parsimony pressure for ORDER/MAJORITY on the run time,ar,Article,Doerr B.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-05-06,6 May 2020,Theoretical Computer Science,03043975,20571,,Journal,816,,,144-168,,,2,0,,,,,
54,2-s2.0-85050666399,10.1080/00207179.2018.1500040,,,Comments on ‘Differentiator application in altitude control for an indoor blimp robot’,ar,Article,Mboup M.,,Centre de Recherche en Science et Technologie de l'Information et de la Communication (CRESTIC),Reims,France,,,,,2020-05-03,3 May 2020,International Journal of Control,00207179,12342,13665820,Journal,93,5,,1218-1219,,,1,0,repositoryam,Green,,,
55,2-s2.0-85087758690,10.1111/cgf.13954,,,Interactive Meso-scale Simulation of Skyscapes,ar,Article,Vimont U.,,University of Cape Town,Cape Town,South Africa,,,,,2020-05-01,1 May 2020,Computer Graphics Forum,01677055,25023,14678659,Journal,39,2,,585-596,,,2,0,repositoryam,Green,,,
56,2-s2.0-85084326841,10.1093/bioinformatics/btaa039,,31971575,IncaRNAfbinv 2.0: A webserver and software with motif control for fragment-based design of RNAs,ar,Article,Retwitzer M.D.,,Ben-Gurion University of the Negev,Beer Sheba,Israel,,,,,2020-05-01,1 May 2020,Bioinformatics,13674803,17945,14602059,Journal,36,9,,2920-2922,,,0,0,,,,,
57,2-s2.0-85078057732,10.1016/j.ejc.2019.103066,S0195669819301672,,Combinatorial study of graphs arising from the Sachdev–Ye–Kitaev model,ar,Article,Fusy ,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-05-01,May 2020,European Journal of Combinatorics,01956698,26445,,Journal,86,,103066,,,,1,0,repositoryam,Green,,,
58,2-s2.0-85091699739,10.1145/3366424.3391267,,,A New Distance Geometry Method for Constructing Word and Sentence Vectors,cp,Conference Paper,Liberti L.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2020-04-20,20 April 2020,"The Web Conference 2020 - Companion of the World Wide Web Conference, WWW 2020",,21101022204,,Conference Proceeding,,,,679-685,,,0,0,repositoryam,Green,,,
59,2-s2.0-85079532749,10.1007/s00285-019-01465-x,,32060618,Counting and sampling gene family evolutionary histories in the duplication-loss and duplication-loss-transfer models,ar,Article,Chauve C.,,Université de Bordeaux;Simon Fraser University;École polytechnique,Bordeaux;Burnaby;Palaiseau,France;Canada;France,,,,,2020-04-01,1 April 2020,Journal of Mathematical Biology,03036812,29610,14321416,Journal,80,5,,1353-1388,,,2,1,repositoryam,Green,,,
60,2-s2.0-85086883657,,,,Grakel: A graph kernel library in python,ar,Article,Siglidis G.,,Laboratoire d'Informatique de Paris 6,Paris,France,,,,,2020-03-01,1 March 2020,Journal of Machine Learning Research,15324435,20969,15337928,Journal,21,,,,,,23,0,,,,,
61,2-s2.0-85082591506,10.1142/S0219024920500132,,,EFFECTIVE ASYMPTOTICS ANALYSIS for FINANCE,ar,Article,Grunspan C.,,Pôle Universitaire Léonard De Vinci,Courbevoie,France,,,,,2020-03-01,1 March 2020,International Journal of Theoretical and Applied Finance,02190249,17334,,Journal,23,2,2050013,,,,0,0,repositoryam,Green,,,
62,2-s2.0-85082131782,10.4230/LIPIcs.STACS.2020.3,,,"Computability, complexity and programming with ordinary differential equations",cp,Conference Paper,Bournez O.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-03-01,March 2020,"Leibniz International Proceedings in Informatics, LIPIcs",18688969,21100244929,,Conference Proceeding,154,,LIPIcs-STACS-2020-3,,,,0,0,,,,,
63,2-s2.0-85081905513,10.1089/cmb.2019.0464,,32160035,A Nested 2-Level Cross-Validation Ensemble Learning Pipeline Suggests a Negative Pressure Against Crosstalk snoRNA-mRNA Interactions in Saccharomyces cerevisiae,cp,Conference Paper,Soulé A.,,Laboratoire d'Informatique de l'Ecole Polytechnique;Université McGill,Palaiseau;Montreal,France;Canada,,,,,2020-03-01,March 2020,Journal of Computational Biology,10665277,29581,,Journal,27,3,,390-402,,,1,0,,,,,
64,2-s2.0-85077507023,10.1016/j.scico.2019.102388,S0167642319301790,,A logical characterization of differential privacy,ar,Article,Castiglioni V.,,INRIA Saclay;Reykjavik University,Palaiseau;101 Reykjavík,France;Iceland,,,,,2020-03-01,1 March 2020,Science of Computer Programming,01676423,28416,,Journal,188,,102388,,,,3,0,repositoryam,Green,,,
65,2-s2.0-85049575096,10.1007/s11590-018-1294-2,,,The K-discretization and K-incident graphs for discretizable Distance Geometry,ar,Article,Abud G.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2020-03-01,1 March 2020,Optimization Letters,18624472,5800228220,18624480,Journal,14,2,,469-482,,,1,0,repositoryam,Green,,,
66,2-s2.0-85049572985,10.1007/s11590-018-1295-1,,,On a nonconvex MINLP formulation of the Euclidean Steiner tree problem in n-space: missing proofs,ar,Article,D’Ambrosio C.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-03-01,1 March 2020,Optimization Letters,18624472,5800228220,18624480,Journal,14,2,,409-415,,,4,0,,,,,
67,2-s2.0-85045137155,10.1007/s11590-018-1239-9,,,On an SDP relaxation for kissing number,ar,Article,Lee J.,,"University of Michigan, Ann Arbor",Ann Arbor,United States,,,,,2020-03-01,1 March 2020,Optimization Letters,18624472,5800228220,18624480,Journal,14,2,,417-422,,,0,0,repositoryam,Green,,,
68,2-s2.0-85071718815,10.1016/j.ic.2019.104461,S089054011930077X,,Absent words in a sliding window with applications,ar,Article,Crochemore M.,,Université Paris-Est;King's College London,Marne-la-Vallee;London,France;United Kingdom,,,,,2020-02-01,February 2020,Information and Computation,08905401,25509,10902651,Journal,270,,104461,,,,7,0,repositoryvor,Green,,,
69,2-s2.0-85068829133,10.1016/j.jco.2019.04.001,S0885064X1930038X,,Fast multivariate multi-point evaluation revisited,ar,Article,van der Hoeven J.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-02-01,February 2020,Journal of Complexity,0885064X,28500,10902708,Journal,56,,101405,,,,10,0,repositoryam,Green,,,
70,2-s2.0-85068262115,10.1111/cgf.13753,,,PointCleanNet: Learning to Denoise and Remove Outliers from Dense Point Clouds,ar,Article,Rakotosaona M.J.,,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,,,,,2020-02-01,1 February 2020,Computer Graphics Forum,01677055,25023,14678659,Journal,39,1,,185-203,,,48,0,repositoryam,Green,,,
71,2-s2.0-85076837314,10.1016/j.dam.2018.02.015,S0166218X18300751,,Algorithms and applications for a class of bilevel MILPs,ar,Article,Poirion P.L.,,Mathematical and Algorithmic Sciences Lab,Paris,France,,,,,2020-01-15,15 January 2020,Discrete Applied Mathematics,0166218X,25890,,Journal,272,,,75-89,,,5,1,repositoryam,Green,,,
