,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
13,2-s2.0-85096459559,10.1371/journal.pone.0241214,,33211742,Transgender fathering: Children’s psychological and family outcomes,ar,Article,Condat A.,,Centre de Recherche en Épidémiologie et Santé des Populations;Hôpital Universitaire Pitié Salpêtrière,Villejuif;Paris,France;France,,,,,2020-11-01,November 2020,PLoS ONE,,10600153309,19326203,Journal,15,11 November,e0241214,,,,3,1,repositoryam,Green,,,
14,2-s2.0-85086720589,10.1016/j.mechmachtheory.2020.103984,S0094114X20302056,,Rolling based locomotion on rough terrain for a wheeled quadruped using centroidal dynamics,ar,Article,Du W.,,Sorbonne Universite,Paris,France,,,,,2020-11-01,November 2020,Mechanism and Machine Theory,0094114X,21094,,Journal,153,,103984,,,,9,1,repositoryam,Green,,,
15,2-s2.0-85083217308,10.1016/j.neurenf.2020.03.004,S0222961720300659,,Factors predicting length of stay in an adolescent psychiatric unit: A retrospective study,ar,Article,Benarous X.,,Hôpital Universitaire Pitié Salpêtrière;CHU Amiens Picardie;Inserm,Paris;Amiens;Paris,France;France;France,,,,,2020-11-01,November 2020,Neuropsychiatrie de l'Enfance et de l'Adolescence,02229617,15600,17696615,Journal,68,7,,377-383,,,2,0,,,,,
16,2-s2.0-85077985764,10.1017/S0263574719001735,S0263574719001735,,Unilaterally Constrained Motion of a Curved Surgical Tool,ar,Article,Dahroug B.,,Université Bourgogne Franche-Comté,Besancon,France,,,,,2020-11-01,1 November 2020,Robotica,02635747,18078,14698668,Journal,38,11,,1940-1962,,,1,0,,,,,
17,2-s2.0-85099216649,10.1145/3395035.3425963,,,Modeling dynamics of task and social cohesion from the group perspective using nonverbal motion capture-based features,cp,Conference Paper,Walocha F.,,Institut Polytechnique de Paris,Palaiseau,France,,,,,2020-10-25,25 October 2020,ICMI 2020 Companion - Companion Publication of the 2020 International Conference on Multimodal Interaction,,21101033805,,Conference Proceeding,,,,182-190,,,3,0,repositoryvor,Green,,,
18,2-s2.0-85102409702,10.1109/IROS45743.2020.9340748,,,Observer-based disturbance control for small-scale collaborative robotics,cp,Conference Paper,Awde A.,,Université de Franche-Comté;Sorbonne Universite,Besancon;Paris,France;France,,,,,2020-10-24,24 October 2020,IEEE International Conference on Intelligent Robots and Systems,21530858,66854,21530866,Conference Proceeding,,,9340748,2872-2878,,,0,0,,,,,
19,2-s2.0-85096707198,10.1145/3382507.3418834,,,Touch Recognition with Attentive End-to-End Model,cp,Conference Paper,El Bani W.,,Sorbonne Universite,Paris,France,,,,,2020-10-21,21 October 2020,ICMI 2020 - Proceedings of the 2020 International Conference on Multimodal Interaction,,21101028402,,Conference Proceeding,,,,694-698,,,0,0,,,,,
20,2-s2.0-85096672085,10.1145/3382507.3420059,,,Social Affective Multimodal Interaction for Health,cp,Conference Paper,Tanaka H.,,Nara Institute of Science and Technology,Ikoma,Japan,,,,,2020-10-21,21 October 2020,ICMI 2020 - Proceedings of the 2020 International Conference on Multimodal Interaction,,21101028402,,Conference Proceeding,,,,893-894,,,1,0,,,,,
21,2-s2.0-85096655644,10.1145/3382507.3421155,,,Towards Multimodal Human-Like Characteristics and Expressive Visual Prosody in Virtual Agents,cp,Conference Paper,Fares M.,,Sorbonne Universite,Paris,France,,,,,2020-10-21,21 October 2020,ICMI 2020 - Proceedings of the 2020 International Conference on Multimodal Interaction,,21101028402,,Conference Proceeding,,,,743-747,,,2,0,repositoryam,Green,,,
22,2-s2.0-85096967344,10.1145/3379337.3415891,,,CoVR: A large-scale force-feedback robotic interface for non-deterministic scenarios in VR,cp,Conference Paper,Bouzbib E.,,Sorbonne Universite,Paris,France,,,,,2020-10-20,20 October 2020,UIST 2020 - Proceedings of the 33rd Annual ACM Symposium on User Interface Software and Technology,,21101029460,,Conference Proceeding,,,3415891,209-222,,,5,0,repositoryam,Green,,,
23,2-s2.0-85096965242,10.1145/3383652.3423917,,,Influence of virtual agent politeness behaviors on how users join small conversational groups,cp,Conference Paper,Zojaji S.,,The Royal Institute of Technology (KTH),Stockholm,Sweden,,,,,2020-10-20,20 October 2020,"Proceedings of the 20th ACM International Conference on Intelligent Virtual Agents, IVA 2020",,21101029466,,Conference Proceeding,,,,,,,2,0,repositoryvor,Green,,,
24,2-s2.0-85090288428,10.1016/j.semarthrit.2020.08.001,S0049017220302213,32911287,Pregnancy issues in Takayasu arteritis,re,Review,Comarmond C.,,Sorbonne Universite;Centre de Référence des Maladies Neuromusculaires,Paris;Paris,France;France,,,,,2020-10-01,October 2020,Seminars in Arthritis and Rheumatism,00490172,19783,1532866X,Journal,50,5,,911-914,,,2,1,repositoryam,Green,,,
25,2-s2.0-85086744782,10.1109/TMECH.2020.2973752,,,Design and Control of a Compliant Wheel-on-Leg Rover Which Conforms to Uneven Terrain,ar,Article,Bouton A.,,Institut des Systèmes Intelligents et de Robotique,Paris,France,,,,,2020-10-01,October 2020,IEEE/ASME Transactions on Mechatronics,10834435,19113,1941014X,Journal,25,5,8998367,2354-2363,,,5,0,repositoryam,Green,,,
26,2-s2.0-85084356488,10.1007/s10458-020-09459-6,,,Interactively shaping robot behaviour with unlabeled human instructions,ar,Article,Najar A.,,Laboratoire de Neurosciences Cognitives &amp; Computationnelles,Paris,France,,,,,2020-10-01,1 October 2020,Autonomous Agents and Multi-Agent Systems,13872532,24157,15737454,Journal,34,2,35,,,,5,0,repositoryam,Green,,,
27,2-s2.0-85101662728,10.3390/jcm9092937,,,Autism and covid-19: A case series in a neurodevelopmental unit,ar,Article,Nollace L.,,Sorbonne Universite,Paris,France,,,,,2020-09-01,September 2020,Journal of Clinical Medicine,,21101054449,20770383,Journal,9,9,2937,1-11,,,10,1,repositoryvor,Green,,,
28,2-s2.0-85090888028,10.1371/journal.pone.0237575,,32915793,Acquisition of handwriting in children with and without dysgraphia: A computational approach,ar,Article,Gargot T.,,AP-HP Assistance Publique - Hopitaux de Paris;Universite Paris 8 Vincennes-St Denis;Sorbonne Universite,Paris;Saint-Denis;Paris,France;France;France,,,,,2020-09-01,September 2020,PLoS ONE,,10600153309,19326203,Journal,15,9 September,e0237575,,,,9,1,repositoryvor,Green,,,
29,2-s2.0-85090563589,10.1016/j.eclinm.2020.100537,S2589537020302819,,"A developmental and sequenced one-to-one educational intervention (DS1-EI) for autism spectrum disorder and intellectual disability: A three-year randomized, single-blind controlled trial",ar,Article,Saint-Georges C.,,Hôpital Universitaire Pitié Salpêtrière;Sorbonne Universite;Hôpital de jour André Boulloche,Paris;Paris;Paris,France;France;France,,,,,2020-09-01,September 2020,EClinicalMedicine,,21100903225,25895370,Journal,26,,100537,,,,2,1,repositoryvor,Green,,,
30,2-s2.0-85086669937,10.1016/j.nlm.2020.107265,S107474272030109X,32531423,The Object Space Task reveals increased expression of cumulative memory in a mouse model of Kleefstra syndrome,ar,Article,Schut E.H.S.,,"Donders Institute for Brain, Cognition and Behaviour",Nijmegen,Netherlands,,,,,2020-09-01,September 2020,Neurobiology of Learning and Memory,10747427,17467,10959564,Journal,173,,107265,,,,1,1,repositoryvor,Green,,,
31,2-s2.0-85089895232,10.3389/frobt.2020.00105,,,Robotic Cane Controlled to Adapt Automatically to Its User Gait Characteristics,ar,Article,Trujillo-León A.,,Sorbonne Universite,Paris,France,,,,,2020-08-12,12 August 2020,Frontiers in Robotics and AI,,21100868821,22969144,Journal,7,,105,,,,4,1,repositoryvor,Green,,,
32,2-s2.0-85089843203,10.3389/fpsyt.2020.00742,,,Suicide Attempts Among French and Brazilian Adolescents Admitted to an Emergency Room. A Comparative Study of Risk and Protective Factors,ar,Article,Rufino N.C.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2020-08-06,6 August 2020,Frontiers in Psychiatry,,21100216569,16640640,Journal,11,,742,,,,0,1,repositoryvor,Green,,,
33,2-s2.0-85102750395,10.3389/frobt.2020.00092,,,Engagement in Human-Agent Interaction: An Overview,re,Review,Oertel C.,,Delft University of Technology,Delft,Netherlands,,,,,2020-08-04,4 August 2020,Frontiers in Robotics and AI,,21100868821,22969144,Journal,7,,92,,,,14,1,repositoryvor,Green,,,
34,2-s2.0-85095773376,10.1109/RO-MAN47096.2020.9223451,,,Coping with the variability in humans reward during simulated human-robot interactions through the coordination of multiple learning strategies,cp,Conference Paper,Dromnelle R.,,Sorbonne Universite,Paris,France,,,,,2020-08-01,August 2020,"29th IEEE International Conference on Robot and Human Interactive Communication, RO-MAN 2020",,21101027201,,Conference Proceeding,,,9223451,612-617,,,2,0,repositoryam,Green,,,
35,2-s2.0-85095764483,10.1109/RO-MAN47096.2020.9223338,,,Integrating an Observer in Interactive Reinforcement Learning to Learn Legible Trajectories,cp,Conference Paper,Bied M.,,Sorbonne Universite,Paris,France,,,,,2020-08-01,August 2020,"29th IEEE International Conference on Robot and Human Interactive Communication, RO-MAN 2020",,21101027201,,Conference Proceeding,,,9223338,760-767,,,0,0,repositoryam,Green,,,
36,2-s2.0-85092460653,10.3390/foods9080966,,,Audiovisual crossmodal correspondence between bubbles size and pouring sounds pitch in carbonated beverages,ar,Article,Roque J.,,Institut Paul Bocuse;Pernod Ricard;Sorbonne Universite,Ecully;Paris;Paris,France;France;France,,,,,2020-08-01,August 2020,Foods,,21100898636,23048158,Journal,9,8,966,,,,4,1,repositoryvor,Green,,,
37,2-s2.0-85089202453,10.1109/TNSRE.2020.3003077,,32746295,Guiding the Training of Users with a Pattern Similarity Biofeedback to Improve the Performance of Myoelectric Pattern Recognition,ar,Article,De Montalivet E.,,Sorbonne Universite,Paris,France,,,,,2020-08-01,August 2020,IEEE Transactions on Neural Systems and Rehabilitation Engineering,15344320,16321,15580210,Journal,28,8,9119483,1731-1741,,,1,0,repositoryam,Green,,,
38,2-s2.0-85080924155,10.1007/s11044-020-09728-y,,,A compact form dynamics controller for a high-DOF tetrapod-on-wheel robot with one manipulator via null space based convex optimization and compatible impedance controllers,ar,Article,Du W.,,Sorbonne Universite,Paris,France,,,,,2020-08-01,1 August 2020,Multibody System Dynamics,13845640,14523,1573272X,Journal,49,4,,447-463,,,4,0,repositoryam,Green,,,
39,2-s2.0-85088801557,10.3389/fnana.2020.00034,,,Comparison of Noninvasive Imagery Methods to Observe Healthy and Degenerated Olfactory Epithelium in Mice for the Early Diagnosis of Neurodegenerative Diseases,ar,Article,Etievant A.,,Université de Franche-Comté,Besancon,France,,,,,2020-07-14,14 July 2020,Frontiers in Neuroanatomy,,19700175116,16625129,Journal,14,,34,,,,0,1,repositoryvor,Green,,,
40,2-s2.0-85099569089,10.1109/MARSS49294.2020.9307839,,,Haptic Remote Control Interface for Robotic Micro-Assembly at Low Frequency,cp,Conference Paper,Sakr S.,,Sorbonne Universite,Paris,France,,,,,2020-07-13,13 July 2020,"Proceedings of MARSS 2020: International Conference on Manipulation, Automation, and Robotics at Small Scales",,21101034064,,Conference Proceeding,,,9307839,,,,0,0,,,,,
41,2-s2.0-85089730951,10.1145/3377929.3389852,,,Quality-diversity optimisation,cp,Conference Paper,Cully A.,,Imperial College London,London,United Kingdom,,,,,2020-07-08,8 July 2020,GECCO 2020 Companion - Proceedings of the 2020 Genetic and Evolutionary Computation Conference Companion,,21101020035,,Conference Proceeding,,,,701-723,,,1,0,,,,,
42,2-s2.0-85116205502,10.3390/children7070077,,,Compressive garments in individuals with autism and severe proprioceptive dysfunction: A retrospective exploratory case series,ar,Article,Guinchat V.,,Centre Hospitalier Universitaire Vaudois;Sorbonne Universite,Lausanne;Paris,Switzerland;France,,,,,2020-07-01,July 2020,Children,,21101055706,22279067,Journal,7,7,77,,,,1,1,repositoryvor,Green,,,
43,2-s2.0-85092059653,10.1109/CEC48606.2020.9185697,,,Distributed On-line Learning in Swarm Robotics with Limited Communication Bandwidth,cp,Conference Paper,Fontbonne N.,,Sorbonne Universite,Paris,France,,,,,2020-07-01,July 2020,"2020 IEEE Congress on Evolutionary Computation, CEC 2020 - Conference Proceedings",,21101022900,,Conference Proceeding,,,9185697,,,,1,0,repositoryam,Green,,,
44,2-s2.0-85090384048,10.1109/AIM43001.2020.9158822,,,Simulation of tactile sensing arrays for physical interaction tasks,cp,Conference Paper,Kappassov Z.,,Nazarbayev University,Nur-Sultan,Kazakhstan,,,,,2020-07-01,July 2020,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",,21101021237,,Conference Proceeding,2020-July,,9158822,196-201,,,3,0,repositoryam,Green,,,
45,2-s2.0-85088130020,10.1109/LRA.2020.3004792,,,A Manipulability Criterion for Magnetic Actuation of Miniature Swimmers with Flexible Flagellum,ar,Article,Begey J.,,Université de Strasbourg,Strasbourg,France,,,,,2020-07-01,July 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,3,9126185,4891-4898,,,1,0,repositoryam,Green,,,
46,2-s2.0-85086703150,10.1109/TIM.2019.2944555,,,Adding proximity sensing capability to tactile array based on off-the-shelf FSR and PSoC,ar,Article,Castellanos-Ramos J.,,Universidad de Málaga;Instituto de Investigación Biomédica de Málaga (IBIMA),Malaga;Malaga,Spain;Spain,,,,,2020-07-01,July 2020,IEEE Transactions on Instrumentation and Measurement,00189456,15361,15579662,Journal,69,7,8853265,4238-4250,,,4,1,publisherhybridgold,Hybrid Gold,,,
47,2-s2.0-85085935699,10.1007/s12369-020-00655-8,,,"Special Issue on Behavior Adaptation, Interaction, and Artificial Perception for Assistive Robotics",ed,Editorial,Staffa M.,,Università degli Studi di Napoli Federico II,Naples,Italy,,,,,2020-07-01,1 July 2020,International Journal of Social Robotics,18754791,19500157063,18754805,Journal,12,3,,613-616,,,0,1,repositoryam,Green,,,
48,2-s2.0-85082697305,10.1016/j.rehab.2019.09.005,S1877065719301460,31614220,Arm elevation involves cervical spine 3-D rotations,le,Letter,Roren A.,,Centre de Recherche Epidémiologiques et Bio Statistiques de Sorbonne Paris Cité (CRESS);Hopital Cochin AP-HP;Federal Institute for Disability Research,Paris;Paris;Paris,France;France;France,,,,,2020-07-01,July 2020,Annals of Physical and Rehabilitation Medicine,18770657,16500154708,18770665,Journal,63,4,,372-375,,,1,1,publisherfree2read,Bronze,,,
49,2-s2.0-85076439476,10.1109/TOH.2019.2957801,,31831439,Pre-Calibrated Visuo-Haptic Co-Location Improves Execution in Virtual Environments,ar,Article,Saint-Aubert J.,,Sorbonne Universite,Paris,France,,,,,2020-07-01,July-September 2020,IEEE Transactions on Haptics,19391412,12100154405,23294051,Journal,13,3,8930997,588-599,,,1,0,repositoryam,Green,,,
50,2-s2.0-85075331961,10.1007/s12369-019-00607-x,,,A Novel Reinforcement-Based Paradigm for Children to Teach the Humanoid Kaspar Robot,ar,Article,Zaraki A.,,University of Hertfordshire,Hatfield,United Kingdom,,,,,2020-07-01,1 July 2020,International Journal of Social Robotics,18754791,19500157063,18754805,Journal,12,3,,709-720,,,3,1,repositoryam,Green,,,
51,2-s2.0-85091799418,10.1145/3377930.3389840,,,Novelty search makes evolvability inevitable,cp,Conference Paper,Doncieux S.,,Sorbonne Universite,Paris,France,,,,,2020-06-25,25 June 2020,GECCO 2020 - Proceedings of the 2020 Genetic and Evolutionary Computation Conference,,21101022402,,Conference Proceeding,,,,85-93,,,3,0,repositoryam,Green,,,
52,2-s2.0-85086580754,10.1038/s41586-020-2277-x,,32499649,Complement genes contribute sex-biased vulnerability in diverse disorders,ar,Article,Kamitaki N.,,Harvard Medical School;Broad Institute,Boston;Cambridge,United States;United States,,,,,2020-06-25,25 June 2020,Nature,00280836,21206,14764687,Journal,582,7813,,577-581,,,62,0,repositoryam,Green,,,
53,2-s2.0-85087167082,10.3389/fpsyt.2020.00579,,,Epigenetics and Attention-Deficit/Hyperactivity Disorder: New Perspectives?,ar,Article,Mirkovic B.,,Universite Paris-Saclay;CHU Rouen Normandie,Saint-Aubin;Rouen,France;France,,,,,2020-06-17,17 June 2020,Frontiers in Psychiatry,,21100216569,16640640,Journal,11,,579,,,,3,1,repositoryvor,Green,,,
54,2-s2.0-85086599954,10.3389/frobt.2020.00061,,,Task Feasibility Maximization Using Model-Free Policy Search and Model-Based Whole-Body Control,ar,Article,Lober R.,,Sorbonne Universite;Fuzzy Logic Robotics,Paris;Paris,France;France,,,,,2020-06-04,4 June 2020,Frontiers in Robotics and AI,,21100868821,22969144,Journal,7,,61,,,,0,1,repositoryam,Green,,,
55,2-s2.0-85120980824,10.1002/evl3.155,,,Indirect genetic effects allow escape from the inefficient equilibrium in a coordination game,le,Letter,Bernard A.,,Sorbonne Universite;Université de Lausanne (UNIL),Paris;Lausanne,France;Switzerland,,,,,2020-06-01,June 2020,Evolution Letters,,21101040628,20563744,Journal,4,3,,257-265,,,0,1,repositoryvor,Green,,,
56,2-s2.0-85085291544,10.1016/j.encep.2020.05.005,S0013700620300907,32405083,Appreciating COVID-19 as a child and adolescent psychiatrist on the move,ar,Article,Cohen D.,,Sorbonne Universite,Paris,France,,,,,2020-06-01,June 2020,Encephale,00137006,15488,,Journal,46,3,,S99-S106,,,6,1,repositoryvor,Green,,,
57,2-s2.0-85077515399,10.1016/j.inffus.2019.12.012,S1566253519308103,,"Explainable Artificial Intelligence (XAI): Concepts, taxonomies, opportunities and challenges toward responsible AI",ar,Article,Barredo Arrieta A.,,TECNALIA,Donostia-San Sebastian,Spain,,,,,2020-06-01,June 2020,Information Fusion,15662535,26099,,Journal,58,,,82-115,,,976,0,repositoryam,Green,,,
58,2-s2.0-85085611766,10.1186/s12887-020-02156-z,,32471387,Developmental and sequenced one-to-one educational intervention (DS1-EI) for autism spectrum disorder and intellectual disability: A two-year interim report of a randomized single-blind multicenter controlled trial,ar,Article,Tanet A.,,Hôpital Universitaire Pitié Salpêtrière;Sorbonne Universite,Paris;Paris,France;France,,,,,2020-05-29,29 May 2020,BMC Pediatrics,,14521,14712431,Journal,20,1,263,,,,2,1,repositoryvor,Green,,,
59,2-s2.0-85111273167,10.1109/TMRB.2020.2982004,,,Using Generic Upper-Body Movement Strategies in a Free Walking Setting to Detect Gait Initiation Intention in a Lower-Limb Exoskeleton,ar,Article,Alaoui O.M.,,Sorbonne Universite;Wandercraft,Paris;Paris,France;France,,,,,2020-05-01,May 2020,IEEE Transactions on Medical Robotics and Bionics,,21101060161,25763202,Journal,2,2,9042885,236-247,,,2,0,repositoryam,Green,,,
60,2-s2.0-85093484240,,,33058633,Antidepressant medication in children,ar,Article,Benarous X.,,Groupe de Recherches sur l'Analyse Multimodale de la Fonction Cérébrale (GRAMFC);Sorbonne Universite,Amiens;Paris,France;France,,,,,2020-05-01,1 May 2020,La Revue du praticien,,18286,2101017X,Journal,70,5,,496-501,,,0,0,,,,,
61,2-s2.0-85092737957,10.1109/ICRA40945.2020.9197554,,,A closed-loop and ergonomic control for prosthetic wrist rotation,cp,Conference Paper,Legrand M.,,Sorbonne Universite,Paris,France,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9197554,2763-2769,,,3,0,repositoryam,Green,,,
62,2-s2.0-85092721122,10.1109/ICRA40945.2020.9196950,,,Fast and accurate intracorporeal targeting through an anatomical orifice exhibiting unknown behavior.,cp,Conference Paper,Chalard R.,,Sorbonne Universite,Paris,France,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196950,4463-4469,,,1,0,repositoryam,Green,,,
63,2-s2.0-85092711723,10.1109/ICRA40945.2020.9196531,,,Magnetic miniature swimmers with multiple rigid flagella,cp,Conference Paper,Quispe J.,,Sorbonne Universite,Paris,France,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196531,9237-9243,,,2,0,repositoryam,Green,,,
64,2-s2.0-85092711662,10.1109/ICRA40945.2020.9197563,,,Local Obstacle-Skirting Path Planning for a Fast Bi-steerable Rover using Bézier Curves,cp,Conference Paper,Fnadi M.,,Sorbonne Universite,Paris,France,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9197563,10242-10248,,,0,0,,,,,
65,2-s2.0-85092706853,10.1109/ICRA40945.2020.9197317,,,Identification and evaluation of a force model for multirotor UAVs,cp,Conference Paper,Letalenet A.,,Sorbonne Universite,Paris,France,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9197317,4280-4286,,,1,0,,,,,
66,2-s2.0-85092698921,10.1109/ICRA40945.2020.9196633,,,Online Trajectory Planning Through Combined Trajectory Optimization and Function Approximation: Application to the Exoskeleton Atalante,cp,Conference Paper,Duburcq A.,,Wandercraft,Paris,France,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196633,3756-3762,,,3,0,repositoryam,Green,,,
67,2-s2.0-85091794498,10.1109/ICRA40945.2020.9196819,,,Unsupervised Learning and Exploration of Reachable Outcome Space,cp,Conference Paper,Paolo G.,,Sorbonne Universite,Paris,France,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196819,2379-2385,,,5,0,repositoryam,Green,,,
68,2-s2.0-85089246837,10.1109/ICASSP40776.2020.9054374,,,How confident are you? Exploring the role of fillers in the automatic prediction of a speaker's confidence,cp,Conference Paper,Dinkar T.,,Institut Mines Télécom,Paris,France,,,,,2020-05-01,May 2020,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",15206149,110544,,Conference Proceeding,2020-May,,9054374,8104-8108,,,3,0,repositoryam,Green,,,
69,2-s2.0-85082454556,10.1016/j.neurenf.2020.01.009,S0222961720300374,,Death and life-threatening situations in children and adolescents with psychiatric disorders: Literature review and examples in a university psychiatric hospitalization department,ar,Article,Guetta M.,,AP-HP Assistance Publique - Hopitaux de Paris,Paris,France,,,,,2020-05-01,May 2020,Neuropsychiatrie de l'Enfance et de l'Adolescence,02229617,15600,17696615,Journal,68,3,,158-167,,,0,0,,,,,
70,2-s2.0-85079345667,10.1016/j.automatica.2020.108858,S000510982030056X,,Nonlinear observer design on SL(3) for homography estimation by exploiting point and line correspondences with application to image stabilization,ar,Article,Hua M.D.,,Université Côte d'Azur,Nice,France,,,,,2020-05-01,May 2020,Automatica,00051098,24909,,Journal,115,,108858,,,,2,1,repositoryam,Green,,,
