,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
10,2-s2.0-85091816421,10.1016/j.purol.2020.09.012,S1166708720305881,33008718,What to expect from a non-suspicious prostate MRI? A review,sh,Short Survey,Fiard G.,,UCL Faculty of Medical Sciences;Universite Grenoble Alpes;University College London Hospitals NHS Foundation Trust,London;Saint Martin d'Heres;London,United Kingdom;France;United Kingdom,,,,,2020-12-01,December 2020,Progres en Urologie,11667087,20472,,Journal,30,16,,986-999,,,0,0,repositoryam,Green,,,
11,2-s2.0-85091127536,10.1038/s41467-020-18335-6,,32938925,Factor analysis of ancient population genomic samples,ar,Article,François O.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-12-01,1 December 2020,Nature Communications,,19700182758,20411723,Journal,11,1,4661,,,,10,1,repositoryvor,Green,,,
12,2-s2.0-85089902464,10.1016/j.rcot.2020.08.003,S1877051720302653,,Medium-term survival and clinical and radiological results in high tibial osteotomy: Factors for failure and comparison with unicompartmental arthroplasty,ar,Article,Bouguennec N.,,Bordeaux-Merignac Clinique du Sport,Merignac,France,,,,,2020-12-01,December 2020,Revue de Chirurgie Orthopedique et Traumatologique,18770517,16400154783,,Journal,106,8,,S44-S51,,,0,0,,,,,
13,2-s2.0-85089901294,10.1016/j.otsr.2020.08.002,S1877056820302267,32863169,Medium-term survival and clinical and radiological results in high tibial osteotomy: Factors for failure and comparison with unicompartmental arthroplasty,ar,Article,Bouguennec N.,,Bordeaux-Merignac Clinique du Sport,Merignac,France,,,,,2020-12-01,December 2020,Orthopaedics and Traumatology: Surgery and Research,,17500155019,18770568,Journal,106,8,,S223-S230,,,15,1,publisherfree2read,Bronze,,,
14,2-s2.0-85089601362,10.1016/j.phclin.2020.07.009,S2211104220300898,,"How community pharmacists perceive Clinical Pharmacy?: “Above all, it means placing the patient at the centre of the activity, taking an interest in their environment and their way of living. Beyond dispensing medicines, taking all these aspects into account is at the core of our activity”?",ar,Article,Rousseau M.C.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-12-01,December 2020,Pharmacien Hospitalier et Clinicien,22111042,20600195653,,Journal,55,4,,377-390,,,1,1,publisherfree2read,Bronze,,,
15,2-s2.0-85088987647,10.1016/j.phclin.2020.07.005,S2211104220300850,,Medical reconciliation in emergency department: Results at 30 months,ar,Article,Thomas A.,,Centre Hospitalier Chambéry,Chambery,France,,,,,2020-12-01,December 2020,Pharmacien Hospitalier et Clinicien,22111042,20600195653,,Journal,55,4,,391-397,,,0,0,,,,,
16,2-s2.0-85087841694,10.1038/s41598-020-68230-9,,32647225,How the individual human mobility spatio-temporally shapes the disease transmission dynamics,ar,Article,Changruenngam S.,,Mahidol University;Institut Laue-Langevin,Nakhon Pathom;Grenoble,Thailand;France,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,11325,,,,8,1,repositoryvor,Green,,,
17,2-s2.0-85086928905,10.1016/j.jbspin.2020.04.011,S1297319X20300762,32387583,Implementation of comorbidities’ systematic screening program in daily practice in France,le,Letter,Hubac J.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-12-01,December 2020,Joint Bone Spine,1297319X,12186,17787254,Journal,87,6,,663-665,,,0,1,publisherfree2read,Bronze,,,
18,2-s2.0-85086176037,10.1111/bcp.14349,,32383801,Effectiveness of a multicomponent pharmacist intervention at hospital discharge for drug-related problems: A cluster randomised cross-over trial,ar,Article,Pourrat X.,,Centre Hospitalier Regional et Universitaire de Tours,Tours,France,,,,,2020-12-01,December 2020,British Journal of Clinical Pharmacology,03065251,20082,13652125,Journal,86,12,,2441-2454,,,2,1,repositoryam,Green,,,
19,2-s2.0-85096947187,10.1136/bmjopen-2020-041563,,33247028,Clinical evaluation of pharmacists' interventions on multidisciplinary lung transplant outpatients' management: Results of a 7-year observational study,ar,Article,Duwez M.,,Pharmacie,Grenoble,France,,,,,2020-11-27,27 November 2020,BMJ Open,,19800188003,20446055,Journal,10,11,e041563,,,,4,1,repositoryvor,Green,,,
20,2-s2.0-85097501980,10.3389/fcimb.2020.594951,,33324578,Evaluation of Microbiological Performance and the Potential Clinical Impact of the ePlex<sup>®</sup> Blood Culture Identification Panels for the Rapid Diagnosis of Bacteremia and Fungemia,ar,Article,Bryant S.,,Centre Hospitalier Universitaire de Grenoble,Grenoble,France,,,,,2020-11-26,26 November 2020,Frontiers in Cellular and Infection Microbiology,,21100255109,22352988,Journal,10,,594951,,,,7,1,repositoryvor,Green,,,
21,2-s2.0-85096081722,10.1136/bmjopen-2020-040573,,33177142,Development of a risk prediction model of potentially avoidable readmission for patients hospitalised with community-acquired pneumonia: Study protocol and population,ar,Article,Mounayar A.L.,,Centre Hospitalier Universitaire de Grenoble,Grenoble,France,,,,,2020-11-11,11 November 2020,BMJ Open,,19800188003,20446055,Journal,10,11,e040573,,,,2,1,repositoryvor,Green,,,
22,2-s2.0-85095677549,10.1016/j.celrep.2020.108344,S2211124720313334,33147461,Distinct Activities of Bacterial Condensins for Chromosome Management in Pseudomonas aeruginosa,ar,Article,Lioy V.S.,,Universite Paris-Saclay,Saint-Aubin,France,,,,,2020-11-03,3 November 2020,Cell Reports,,21100201068,22111247,Journal,33,5,108344,,,,9,1,repositoryam,Green,,,
23,2-s2.0-85096031635,10.3390/s20226453,,33198119,Foot-worn inertial sensors are reliable to assess spatiotemporal gait parameters in axial spondyloarthritis under single and dual task walking in axial spondyloarthritis,ar,Article,Soulard J.,,Universite Grenoble Alpes;Centre Hospitalier Universitaire de Grenoble,Saint Martin d'Heres;Grenoble,France;France,,,,,2020-11-02,2 November 2020,Sensors (Switzerland),14248220,130124,,Journal,20,22,6453,1-19,,,6,1,repositoryvor,Green,,,
24,2-s2.0-85096804939,10.1093/ofid/ofaa440,,,Tularemia: A Case Series of Patients Diagnosed at the National Reference Center for Rickettsioses from 2008 to 2017,re,Review,Darmon-Curti A.,,Aix Marseille Université,Marseille,France,,,,,2020-11-01,1 November 2020,Open Forum Infectious Diseases,,21100468501,23288957,Journal,7,11,,,,,5,1,repositoryvor,Green,,,
25,2-s2.0-85095692559,10.1002/mawe.202000053,,,Biostable highly aligned polyurethane fibres for the potential application of small calibre vascular grafting,ar,Article,Tan C.J.,,Universiti Malaya;IOP Specialists Sdn. Bhd.,Kuala Lumpur;,Malaysia;Malaysia,,,,,2020-11-01,November 2020,Materialwissenschaft und Werkstofftechnik,09335137,27304,15214052,Journal,51,11,,1473-1480,,,0,0,,,,,
26,2-s2.0-85094661579,10.1002/rth2.12445,,,Compression stockings to prevent postthrombotic syndrome: Literature overview and presentation of the CELEST trial,re,Review,Galanaud J.P.,,Centre Hospitalier Universitaire de Montpellier;Sunnybrook Health Sciences Centre,Montpellier;Toronto,France;Canada,,,,,2020-11-01,November 2020,Research and Practice in Thrombosis and Haemostasis,,21101023628,24750379,Journal,4,8,,1239-1250,,,1,1,repositoryvor,Green,,,
27,2-s2.0-85091553332,10.1016/j.medengphy.2020.09.003,S1350453320301363,33081960,In vivo estimation of normal left ventricular stiffness and contractility based on routine cine MR acquisition,ar,Article,Rumindo G.K.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-11-01,November 2020,Medical Engineering and Physics,13504533,17817,18734030,Journal,85,,,16-26,,,4,1,repositoryam,Green,,,
28,2-s2.0-85090969363,10.1111/oik.07463,,,Extreme and variable environmental temperatures are linked to reduction of social network cohesiveness in a highly social passerine,ar,Article,Rat M.,,University of Cape Town,Cape Town,South Africa,,,,,2020-11-01,1 November 2020,Oikos,00301299,24674,16000706,Journal,129,11,,1597-1610,,,3,0,repositoryam,Green,,,
29,2-s2.0-85090020610,10.1016/j.micpath.2020.104465,S0882401020308317,32860878,"Serotyping, host genes and cytokines response in human ocular toxoplasmosis",ar,Article,Mantilla-Muriel L.E.,,Universidad Tecnológica de Pereira,Pereira,Colombia,,,,,2020-11-01,November 2020,Microbial Pathogenesis,08824010,22941,10961208,Journal,148,,104465,,,,5,0,,,,,
30,2-s2.0-85089266056,10.1016/j.resmer.2020.100782,S2590041220300386,32801101,Immunosuppression in a lung transplant recipient with COVID-19? Lessons from an early case,le,Letter,Raëth J.,,Universite Grenoble Alpes;Centre Hospitalier Universitaire de Grenoble,Saint Martin d'Heres;Grenoble,France;France,,,,,2020-11-01,November 2020,Respiratory Medicine and Research,,21100914242,25900412,Journal,78,,100782,,,,2,1,repositoryvor,Green,,,
31,2-s2.0-85089086787,10.1016/j.psychsport.2020.101740,S1469029220300807,,"“The threat is in the head, not in the legs”: Activating negative age stereotypes generates extra cognitive load during walking",ar,Article,Chalabaev A.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-11-01,November 2020,Psychology of Sport and Exercise,14690292,14033,,Journal,51,,101740,,,,4,1,repositoryam,Green,,,
32,2-s2.0-85088138448,10.1016/j.bbabio.2020.148259,S0005272820301092,32663475,Advances in bacterial pathways for the biosynthesis of ubiquinone,ar,Article,Abby S.S.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-11-01,1 November 2020,Biochimica et Biophysica Acta - Bioenergetics,00052728,16791,18792650,Journal,1861,11,148259,,,,9,1,repositoryam,Green,,,
33,2-s2.0-85087922235,10.1038/s41396-020-0715-2,,32665710,Genome wide transcriptomic analysis of the soil ammonia oxidizing archaeon Nitrososphaera viennensis upon exposure to copper limitation,ar,Article,Reyes C.,,Universität Wien,Vienna,Austria,,,,,2020-11-01,1 November 2020,ISME Journal,17517362,5800173382,17517370,Journal,14,11,,2659-2674,,,5,1,repositoryvor,Green,,,
34,2-s2.0-85084391259,10.1016/j.rehab.2020.03.004,S1877065720300725,32272287,Short interval or continuous training programs to improve walking distance for intermittent claudication: Pilot study,ar,Article,Villemur B.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-11-01,November 2020,Annals of Physical and Rehabilitation Medicine,18770657,16500154708,18770665,Journal,63,6,,466-473,,,3,1,publisherfree2read,Bronze,,,
35,2-s2.0-85076229608,10.1002/ccd.28627,,31808283,Sex differences in coronary artery lesions and in-hospital outcomes for patients with ST-segment elevation myocardial infarction under the age of 45,ar,Article,Vautrin E.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-11-01,November 2020,Catheterization and Cardiovascular Interventions,15221946,22579,1522726X,Journal,96,6,,1222-1230,,,6,0,,,,,
36,2-s2.0-85095713470,10.3389/fcimb.2020.512090,,33194778,"Francisella tularensis, Tularemia and Serological Diagnosis",re,Review,Maurin M.,,Universite Grenoble Alpes;Centre Hospitalier Universitaire de Grenoble,Saint Martin d'Heres;Grenoble,France;France,,,,,2020-10-26,26 October 2020,Frontiers in Cellular and Infection Microbiology,,21100255109,22352988,Journal,10,,512090,,,,11,1,repositoryvor,Green,,,
37,2-s2.0-85094946613,10.3389/fmed.2020.584036,,,Controlled Heat and Humidity-Based Treatment for the Reuse of Personal Protective Equipment: A Pragmatic Proof-of-Concept to Address the Mass Shortage of Surgical Masks and N95/FFP2 Respirators and to Prevent the SARS-CoV2 Transmission,ar,Article,Bernard L.,,Université de Tours;Centre Hospitalier Regional et Universitaire de Tours,Tours;Tours,France;France,,,,,2020-10-20,20 October 2020,Frontiers in Medicine,,21100868809,2296858X,Journal,7,,584036,,,,7,1,repositoryvor,Green,,,
38,2-s2.0-85096016704,10.1097/01.ogx.0000718108.29016.e1,,31364201,Antenatal Detection of Fetal Growth Restriction and Risk of Stillbirth: Population-Based Case-Control Study,no,Note,Ego A.,,Universite Grenoble Alpes;Inserm,Saint Martin d'Heres;Paris,France;France,,,,,2020-10-01,1 October 2020,Obstetrical and Gynecological Survey,00297828,28085,15339866,Journal,75,10,,583-584,,,0,0,,,,,
39,2-s2.0-85093487131,10.1091/MBC.E20-05-0281,,33054638,Caveats on modeling of nuclear biomechanics,le,Letter,Walther B.K.,,Texas A&amp;M University;Houston Methodist,College Station;Houston,United States;United States,,,,,2020-10-01,October 2020,Molecular Biology of the Cell,10591524,18605,19394586,Journal,31,22,,2421-2422,,,0,1,repositoryvor,Green,,,
40,2-s2.0-85091835250,10.1093/molbev/msaa140,,32697301,Khoe-san genomes reveal unique variation and confirm the deepest population divergence in homo sapiens,ar,Article,Schlebusch C.M.,,Science for Life Laboratory;Evolutionsbiologiskt centrum;University of Johannesburg,Solna;Uppsala;Johannesburg,Sweden;Sweden;South Africa,,,,,2020-10-01,1 October 2020,Molecular Biology and Evolution,07374038,12216,15371719,Journal,37,10,,2944-2954,,,21,1,repositoryvor,Green,,,
41,2-s2.0-85090486981,10.1016/j.otsr.2020.01.018,S1877056820301948,32893168,3D-imaging in percutaneous spine surgery using the Surgivisio system,ar,Article,Boudissa M.,,Universite Grenoble Alpes;Centre Hospitalier Universitaire de Grenoble,Saint Martin d'Heres;Grenoble,France;France,,,,,2020-10-01,October 2020,Orthopaedics and Traumatology: Surgery and Research,,17500155019,18770568,Journal,106,6,,1183-1186,,,4,1,publisherfree2read,Bronze,,,
42,2-s2.0-85090486311,10.1016/j.otsr.2020.05.013,S1877056820302309,32917579,External versus endoscopic ultrasound: Non-inferiority assessment for visualization of various structures of interest in the shoulder,ar,Article,Lateur G.,,"Techniques for Biomedical Engineering and Complexity Management Informatics, Mathematics and Applications Grenoble (TIMC-IMAG);CHU Sud de Grenoble",La Tronche;Echirolles,France;France,,,,,2020-10-01,October 2020,Orthopaedics and Traumatology: Surgery and Research,,17500155019,18770568,Journal,106,6,,1153-1157,,,0,1,publisherfree2read,Bronze,,,
43,2-s2.0-85090478379,10.1016/j.rcot.2020.08.005,S1877051720302689,,External versus endoscopic ultrasound: Non-inferiority assessment for visualization of various structures of interest in the shoulder,ar,Article,Lateur G.,,"Techniques for Biomedical Engineering and Complexity Management Informatics, Mathematics and Applications Grenoble (TIMC-IMAG);CHU Sud de Grenoble",La Tronche;Echirolles,France;France,,,,,2020-10-01,October 2020,Revue de Chirurgie Orthopedique et Traumatologique,18770517,16400154783,,Journal,106,6,,681-686,,,0,1,publisherfree2read,Bronze,,,
44,2-s2.0-85090303221,10.1016/j.rcot.2020.07.011,S1877051720302288,,3D-imaging in percutaneous spine surgery using the SURGIVISIO system,ar,Article,Boudissa M.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-10-01,October 2020,Revue de Chirurgie Orthopedique et Traumatologique,18770517,16400154783,,Journal,106,6,,711-715,,,0,1,publisherfree2read,Bronze,,,
45,2-s2.0-85086918428,10.1016/j.bbabio.2020.148252,S000527282030102X,32569664,The controversy on the ancestral arsenite oxidizing enzyme; deducing evolutionary histories with phylogeny and thermodynamics,ar,Article,Szyttenholm J.,,Aix Marseille Université,Marseille,France,,,,,2020-10-01,1 October 2020,Biochimica et Biophysica Acta - Bioenergetics,00052728,16791,18792650,Journal,1861,10,148252,,,,1,1,repositoryam,Green,,,
46,2-s2.0-85086575223,10.1016/j.jbspin.2020.04.019,S1297319X20300865,32428691,Data to be collected for an optimal management of axial spondyloarthritis in daily practice: Proposal from evidence-based and consensual approaches,ar,Article,Baillet A.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-10-01,October 2020,Joint Bone Spine,1297319X,12186,17787254,Journal,87,5,,405-411,,,8,0,,,,,
47,2-s2.0-85082031896,10.1136/jmedgenet-2019-106775,,32161152,"Biallelic variants in MAATS1 encoding CFAP91, a calmodulin-associated and spoke-associated complex protein, cause severe astheno-teratozoospermia and male infertility",ar,Article,Martinez G.,,Universite Grenoble Alpes;Centre Hospitalier Universitaire de Grenoble,Saint Martin d'Heres;Grenoble,France;France,,,,,2020-10-01,1 October 2020,Journal of Medical Genetics,00222593,18945,14686244,Journal,57,10,,708-716,,,14,1,repositoryvor,Green,,,
48,2-s2.0-85089695686,10.1016/j.bpj.2020.08.004,S0006349520306007,32822585,Requirements for DNA-Bridging Proteins to Act as Topological Barriers of the Bacterial Genome,ar,Article,Joyeux M.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-09-15,15 September 2020,Biophysical Journal,00063495,14859,15420086,Journal,119,6,,1215-1225,,,3,1,repositoryam,Green,,,
49,2-s2.0-85090223026,10.1016/j.ejpn.2020.07.003,S1090379820301446,32893091,Are morphological and structural MRI characteristics related to specific cognitive impairments in neurofibromatosis type 1 (NF1) children?,ar,Article,Baudou E.,,Universite Paul Sabatier Toulouse III;Hôpital Purpan,Toulouse;Toulouse,France;France,,,,,2020-09-01,September 2020,European Journal of Paediatric Neurology,10903798,14991,15322130,Journal,28,,,89-100,,,8,0,,,,,
50,2-s2.0-85089870197,10.1038/s41592-020-0916-7,,32807955,ReDU: a framework to find and reanalyze public mass spectrometry data,ar,Article,Jarmusch A.K.,,"Skaggs School of Pharmacy &amp; Pharmaceutical Sciences;University of California, San Diego",San Diego;San Diego,United States;United States,,,,,2020-09-01,1 September 2020,Nature Methods,15487091,21100778827,15487105,Journal,17,9,,901-904,,,26,0,repositoryam,Green,,,
51,2-s2.0-85089747963,10.1038/s41592-020-0933-6,,32839597,Feature-based molecular networking in the GNPS analysis environment,ar,Article,Nothias L.F.,,"Skaggs School of Pharmacy &amp; Pharmaceutical Sciences;University of California, San Diego",San Diego;San Diego,United States;United States,,,,,2020-09-01,1 September 2020,Nature Methods,15487091,21100778827,15487105,Journal,17,9,,905-908,,,175,0,repositoryam,Green,,,
52,2-s2.0-85089454839,10.1002/jca.21825,,32805070,Effect of immunoadsorption alone or combined with membrane filtration on hemostasis parameters,ar,Article,Marlu R.,,"Techniques for Biomedical Engineering and Complexity Management Informatics, Mathematics and Applications Grenoble (TIMC-IMAG);Centre Hospitalier Universitaire de Grenoble",La Tronche;Grenoble,France;France,,,,,2020-09-01,1 September 2020,Journal of Clinical Apheresis,07332459,25998,10981101,Journal,35,5,,444-452,,,2,0,,,,,
53,2-s2.0-85088633031,10.1016/j.ijmedinf.2020.104233,S1386505620301271,32736330,Factors determining the adherence to antimicrobial guidelines and the adoption of computerised decision support systems by physicians: A qualitative study in three European hospitals,ar,Article,Catho G.,,Hôpitaux Universitaires de Genève,Geneva,Switzerland,,,,,2020-09-01,September 2020,International Journal of Medical Informatics,13865056,23689,18728243,Journal,141,,104233,,,,3,1,publisherhybridgold,Hybrid Gold,,,
54,2-s2.0-85085110538,10.1016/j.fpurol.2020.05.001,S1761676X20300304,,How I perform renorraphy after a minimally invasive partial nephrectomy,ar,Article,Long J.A.,,"Techniques for Biomedical Engineering and Complexity Management Informatics, Mathematics and Applications Grenoble (TIMC-IMAG);Centre Hospitalier Universitaire de Grenoble",La Tronche;Grenoble,France;France,,,,,2020-09-01,September 2020,Progres en Urologie - FMC,1761676X,79913,,Journal,30,3,,F87-F91,,,0,0,,,,,
55,2-s2.0-85084863392,10.1016/j.cmi.2020.04.014,S1198743X20302202,32334096,Toxoplasma gondii-specific IgG avidity testing in pregnant women,re,Review,Garnaud C.,,Universite Grenoble Alpes;Centre Hospitalier Universitaire de Grenoble,Saint Martin d'Heres;Grenoble,France;France,,,,,2020-09-01,September 2020,Clinical Microbiology and Infection,1198743X,29316,14690691,Journal,26,9,,1155-1160,,,6,1,publisherfree2read,Bronze,,,
56,2-s2.0-85078522205,10.1016/j.micinf.2019.12.003,S1286457920300010,31972245,The amino-terminal region of dense granule protein 6 of Toxoplasma gondii stimulates IFN-γ production by microglia,ar,Article,Sa Q.,,University of Kentucky College of Medicine,Lexington,United States,,,,,2020-09-01,September 2020,Microbes and Infection,12864579,20264,1769714X,Journal,22,8,,375-378,,,1,0,repositoryam,Green,,,
57,2-s2.0-85070236213,10.1136/annrheumdis-2019-215962,,31366469,Response to: 'Response to: 'Alcohol is not the missing link between Porphyromonas gingivalis related periodontitis and radiologic progression in early Rheumatoid arthritis' by Hillion et al ' by Marotte and Paul,le,Letter,Bellier A.,,Centre Hospitalier Universitaire de Grenoble,Grenoble,France,,,,,2020-09-01,1 September 2020,Annals of the Rheumatic Diseases,00034967,19136,14682060,Journal,79,9,e109,,,,0,1,publisherfree2read,Bronze,,,
58,2-s2.0-85060971542,10.1111/bcp.13862,,30701569,Pharmacokinetic herb-drug interaction between ginger and crizotinib,le,Letter,Revol B.,,Universite Grenoble Alpes;Centre Hospitalier Universitaire de Grenoble,Saint Martin d'Heres;Grenoble,France;France,,,,,2020-09-01,1 September 2020,British Journal of Clinical Pharmacology,03065251,20082,13652125,Journal,86,9,,1892-1893,,,7,1,repositoryvor,Green,,,
59,2-s2.0-85089769527,10.1136/bmjopen-2020-040550,,32820002,Comparison of strategies for monitoring and treating patients at the early phase of severe traumatic brain injury: the multicentre randomised controlled OXY-TC trial study protocol,ar,Article,Payen J.F.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-08-20,20 August 2020,BMJ open,,19800188003,20446055,Journal,10,8,,e040550,,,3,1,repositoryvor,Green,,,
60,2-s2.0-85088942858,10.1093/bioinformatics/btaa520,,32415959,Efficient toolkit implementing best practices for principal component analysis of population genetic data,ar,Article,Privé F.,,Universite Grenoble Alpes;Aarhus Universitet,Saint Martin d'Heres;Aarhus,France;Denmark,,,,,2020-08-15,15 August 2020,Bioinformatics,13674803,17945,14602059,Journal,36,16,,4449-4457,,,12,1,repositoryam,Green,,,
61,2-s2.0-85090650966,10.3390/microorganisms8081143,,,Optimized maldi tof mass spectrometry identification of francisella tularensis subsp. Holarctica,ar,Article,Regoui S.,,Centre Hospitalier Universitaire de Grenoble,Grenoble,France,,,,,2020-08-01,August 2020,Microorganisms,,21100933947,20762607,Journal,8,8,1143,1-15,,,3,1,repositoryvor,Green,,,
62,2-s2.0-85090345711,10.1103/PhysRevE.102.022601,,32942392,Onset of interfacial waves in the terahertz spectrum of a nanoparticle suspension,ar,Article,De Francesco A.,,CNR-Istituto Officina dei Materiali;Institut Laue-Langevin,Trieste;Grenoble,Italy;France,,,,,2020-08-01,August 2020,Physical Review E,24700045,21100855841,24700053,Journal,102,2,022601,,,,2,0,repositoryam,Green,,,
63,2-s2.0-85089815345,10.1055/s-0040-1701978,,32303096,Freedom of Master's Degree Students to Study in Health Curricula: Switching to Optimized Blended Learning as a Solution!,ar,Article,Di Marco L.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-08-01,1 August 2020,Yearbook of medical informatics,,11400153302,23640502,Journal,29,1,,247-252,,,1,1,repositoryvor,Green,,,
64,2-s2.0-85089529696,10.1016/j.ijheh.2020.113585,S1438463920305319,32781428,Risk factors for Staphylococcus aureus surgical site infections after orthopaedic and trauma surgery in a French university hospital,ar,Article,Forget V.,,Metropole Savoie Hospital,Chambery,France,,,,,2020-08-01,August 2020,International Journal of Hygiene and Environmental Health,14384639,21466,1618131X,Journal,229,,113585,,,,3,1,publisherfree2read,Bronze,,,
65,2-s2.0-85088967761,10.3390/ijms21155496,,32752076,Physicochemical evidence that francisella fupa and fupb proteins are porins,ar,Article,Siebert C.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-08-01,1 August 2020,International Journal of Molecular Sciences,16616596,25879,14220067,Journal,21,15,5496,1-12,,,2,1,repositoryvor,Green,,,
