,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
788,2-s2.0-85030250242,10.1109/TCSVT.2017.2751589,,,Object Shape Approximation and Contour Adaptive Depth Image Coding for Virtual View Synthesis,ar,Article,Yuan Y.,,University of Alberta,Edmonton,Canada,,,,,2018-12-01,December 2018,IEEE Transactions on Circuits and Systems for Video Technology,10518215,26027,,Journal,28,12,8032496,3437-3451,,,6,0,,,,,
789,2-s2.0-85059808578,10.23919/EUSIPCO.2018.8553558,,,A study on the impact of visualization techniques on Light Field perception,cp,Conference Paper,Battisti F.,,Università degli Studi Roma Tre,Rome,Italy,,,,,2018-11-29,29 November 2018,European Signal Processing Conference,22195491,21100204301,,Conference Proceeding,2018-September,,8553558,2155-2159,,,10,0,,,,,
790,2-s2.0-85059824592,10.23919/ECC.2018.8550385,,,Efficient Multi-Objective and Multi-Scenarios Control Synthesis Methodology for Designing a Car Lane Centering Assistance System,cp,Conference Paper,Mustaki S.,,Laboratoire des Sciences du Numérique de Nantes;Renault,Nantes;Boulogne-Billancourt,France;France,,,,,2018-11-27,27 November 2018,"2018 European Control Conference, ECC 2018",,21100894519,,Conference Proceeding,,,8550385,929-934,,,4,0,,,,,
791,2-s2.0-85059809926,10.23919/ECC.2018.8550349,,,Output regulation of multi-input systems under packet dropout with application to trajectory tracking of cooperative robots,cp,Conference Paper,Ling R.Y.,,Laboratoire des Sciences du Numérique de Nantes;Zhejiang University of Technology,Nantes;Hangzhou,France;China,,,,,2018-11-27,27 November 2018,"2018 European Control Conference, ECC 2018",,21100894519,,Conference Proceeding,,,8550349,1937-1944,,,0,0,,,,,
792,2-s2.0-85059805238,10.23919/ECC.2018.8550181,,,A Controller Switching between Twisting and Linear Algorithms for an Electropneumatic Actuator,cp,Conference Paper,Tahoumi E.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2018-11-27,27 November 2018,"2018 European Control Conference, ECC 2018",,21100894519,,Conference Proceeding,,,8550181,2368-2373,,,11,0,repositoryam,Green,,,
793,2-s2.0-85059946344,10.1109/AHS.2018.8541459,,,HW-based Architecture for Runtime Verification of Embedded Software on SoPC systems,cp,Conference Paper,Solet D.,,Université de Nantes,Nantes,France,,,,,2018-11-20,20 November 2018,"2018 NASA/ESA Conference on Adaptive Hardware and Systems, AHS 2018",,21100894619,,Conference Proceeding,,,8541459,249-256,,,1,0,,,,,
794,2-s2.0-85059740832,10.1109/ACSD.2018.000-2,,,Timed automata with parametric updates,cp,Conference Paper,Andre E.,,University Sorbonne Paris Nord,Villetaneuse,France,,,,,2018-11-20,20 November 2018,"Proceedings - International Conference on Application of Concurrency to System Design, ACSD",15504808,11700154632,,Conference Proceeding,2018-June,,8542123,21-29,,,2,0,repositoryam,Green,,,
795,2-s2.0-85059190297,10.1109/BDVA.2018.8533892,,,Axes and Coordinate Systems Representations for Immersive Analytics of Multi-Dimensional Data,cp,Conference Paper,Fonnet A.,,Université de Nantes,Nantes,France,,,,,2018-11-13,13 November 2018,"2018 International Symposium on Big Data Visual and Immersive Analytics, BDVA 2018",,21100892888,,Conference Proceeding,,,8533892,,,,6,0,repositoryam,Green,,,
796,2-s2.0-85059099857,10.1109/IPIN.2018.8533858,,,A Simulation-Based Approach to Generate Walking Gait Accelerations for Pedestrian Navigation Solutions,cp,Conference Paper,Abid M.,,"IFSTTAR - French institute of science and technology for transport, development and networks",Marne-la-Vallee,France,,,,,2018-11-13,13 November 2018,IPIN 2018 - 9th International Conference on Indoor Positioning and Indoor Navigation,,21100892737,,Conference Proceeding,,,8533858,,,,0,0,repositoryam,Green,,,
797,2-s2.0-85058210362,10.1109/AUTEST.2018.8532534,,,A Novel Compressive Sampling Approach for Detecting Hard Defects in Complex Wire Networks,cp,Conference Paper,Ajamian T.,,Commissariat a L'Energie Atomique CEA,Gif-sur-Yvette,France,,,,,2018-11-12,12 November 2018,AUTOTESTCON (Proceedings),,21100890375,,Conference Proceeding,2018-September,,8532534,,,,4,0,,,,,
798,2-s2.0-85058380103,10.1109/EDCC.2018.00016,,,Hardware Runtime Verification of a RTOS Kernel: Evaluation Using Fault Injection,cp,Conference Paper,Solet D.,,Université de Nantes,Nantes,France,,,,,2018-11-09,9 November 2018,"Proceedings - 2018 14th European Dependable Computing Conference, EDCC 2018",,21100890919,,Conference Proceeding,,,8530757,25-32,,,2,0,,,,,
799,2-s2.0-85048942631,10.1016/j.tcs.2018.06.016,S0304397518304328,,Reachability in parametric Interval Markov Chains using constraints,ar,Article,Bart A.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2018-11-07,7 November 2018,Theoretical Computer Science,03043975,20571,,Journal,747,,,48-74,,,3,0,repositoryam,Green,,,
800,2-s2.0-85055106889,10.1080/09544828.2018.1532494,,,A framework for automatic architectural synthesis in conceptual design phase,ar,Article,Hartmann C.,,Airbus Helicopters Marignane;CNRS Centre National de la Recherche Scientifique,Marignane;Paris,France;France,,,,,2018-11-02,2 November 2018,Journal of Engineering Design,09544828,12479,14661837,Journal,29,11,,665-689,,,1,0,,,,,
801,2-s2.0-85052142012,10.1080/0951192X.2018.1497814,,,Feature-based product modelling: an ontological approach,ar,Article,Sanfilippo E.M.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2018-11-02,2 November 2018,International Journal of Computer Integrated Manufacturing,0951192X,18198,13623052,Journal,31,11,,1097-1110,,,10,0,,,,,
802,2-s2.0-85073099892,10.1109/NSSMIC.2018.8824361,,,"A comparative study of AML, NEGML and OSEM based on experimental and clinical <sup>90</sup>Y-PET data using the CASToR platform",cp,Conference Paper,Millardet M.,,Centre de Recherche en Cancérologie et Immunologie Nantes-Angers,Nantes,France,,,,,2018-11-01,November 2018,"2018 IEEE Nuclear Science Symposium and Medical Imaging Conference, NSS/MIC 2018 - Proceedings",,21100931449,,Conference Proceeding,,,8824361,,,,1,0,,,,,
803,2-s2.0-85073096101,10.1109/NSSMIC.2018.8824399,,,Local-mean preserving post-processing for non negativity enforcement in <sup>90</sup>Y-PET imaging,cp,Conference Paper,Millardet M.,,Centre de Recherche en Cancérologie et Immunologie Nantes-Angers,Nantes,France,,,,,2018-11-01,November 2018,"2018 IEEE Nuclear Science Symposium and Medical Imaging Conference, NSS/MIC 2018 - Proceedings",,21100931449,,Conference Proceeding,,,8824399,,,,0,0,,,,,
804,2-s2.0-85051647894,10.1016/j.mechmachtheory.2018.08.001,S0094114X1830630X,,"Comparison of 3-[PP]S Parallel Manipulators based on their Singularity Free Orientation Workspace, Parasitic Motions and Complexity",ar,Article,Nayak A.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2018-11-01,November 2018,Mechanism and Machine Theory,0094114X,21094,,Journal,129,,,293-315,,,10,0,repositoryam,Green,,,
805,2-s2.0-85050070217,10.1016/j.scriptamat.2018.07.024,S1359646218304433,,Computational design of light and strong high entropy alloys (HEA): Obtainment of an extremely high specific solid solution hardening,ar,Article,Menou E.,,Université de Nantes,Nantes,France,,,,,2018-11-01,November 2018,Scripta Materialia,13596462,28379,,Journal,156,,,120-123,,,22,0,,,,,
806,2-s2.0-85049848938,10.1016/j.adhoc.2018.07.005,S157087051830461X,,AD<sup>3</sup>-GLAM: A cooperative distributed QoE-based approach for SVC video streaming over wireless mesh networks,ar,Article,Pham T.A.Q.,,Universite de Rennes 1,Rennes,France,,,,,2018-11-01,November 2018,Ad Hoc Networks,15708705,26799,,Journal,80,,,1-15,,,2,0,repositoryam,Green,,,
807,2-s2.0-85047664801,10.1002/hfm.20746,,,Revealing misleading schemes through operator activity analysis: A factory case study,ar,Article,Hoarau M.,,Ecole Centrale de Nantes,Nantes,France,,,,,2018-11-01,November 2018,Human Factors and Ergonomics In Manufacturing,10908471,19111,15206564,Journal,28,6,,360-371,,,1,0,repositoryam,Green,,,
808,2-s2.0-85047222723,10.1016/j.image.2018.05.003,S0923596518304594,,Toolbox and dataset for the development of saliency and scanpath models for omnidirectional/360° still images,ar,Article,Gutiérrez J.,,Université de Nantes,Nantes,France,,,,,2018-11-01,November 2018,Signal Processing: Image Communication,09235965,13803,,Journal,69,,,35-42,,,48,0,,,,,
809,2-s2.0-85045481909,10.1007/s10009-018-0491-8,,,Slicing ATL model transformations for scalable deductive verification and fault localization,ar,Article,Cheng Z.,,INRIA Institut National de Recherche en Informatique et en Automatique,Le Chesnay,France,,,,,2018-11-01,1 November 2018,International Journal on Software Tools for Technology Transfer,14332779,19271,14332787,Journal,20,6,,645-663,,,5,0,repositoryam,Green,,,
810,2-s2.0-85057400219,10.1109/HPCS.2018.00118,,,Madeus: A formal deployment model,cp,Conference Paper,Chardet M.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2018-10-29,29 October 2018,"Proceedings - 2018 International Conference on High Performance Computing and Simulation, HPCS 2018",,21100888104,,Conference Proceeding,,,8514423,716-723,,,6,0,repositoryam,Green,,,
811,2-s2.0-85057374681,10.1109/HPCS.2018.00132,,,Optimizing SMT Solving Strategies by Learning with an Evolutionary Process,cp,Conference Paper,Ramirez N.G.,,Universidad Técnica Federico Santa María,Valparaíso,Chile,,,,,2018-10-29,29 October 2018,"Proceedings - 2018 International Conference on High Performance Computing and Simulation, HPCS 2018",,21100888104,,Conference Proceeding,,,8514437,816-820,,,0,0,,,,,
812,2-s2.0-85062100950,10.1145/3286689.3286708,,,Fidelity of the remote partner's avatar in an immersive virtual environment: Effects on spatial interactions,cp,Conference Paper,Gamelin G.,,"Informatique, BioInformatique, Systèmes Complexes",Evry,France,,,,,2018-10-23,23 October 2018,IHM 2018 - Actes de la 30ieme Conference Francophone sur l''Interaction Homme-Machine,,21100899589,,Conference Proceeding,,,,227-233,,,0,0,repositoryam,Green,,,
813,2-s2.0-85057068021,10.1109/RUSAUTOCON.2018.8501754,,,Stiffness analysis of parallel manipulator navaro with dual actuation modes,cp,Conference Paper,Klimchik A.,,Innopolis University,Kazan,Russian Federation,,,,,2018-10-19,19 October 2018,"2018 International Russian Automation Conference, RusAutoCon 2018",,21100887403,,Conference Proceeding,,,8501754,,,,2,0,,,,,
814,2-s2.0-85056878573,10.1145/3239372.3239408,,,Towards scalable model views on heterogeneous model resources,cp,Conference Paper,Bruneliere H.,,IMT Atlantique,Nantes,France,,,,,2018-10-14,14 October 2018,"Proceedings - 21st ACM/IEEE International Conference on Model Driven Engineering Languages and Systems, MODELS 2018",,21100886518,,Conference Proceeding,,,,334-345,,,9,0,repositoryvor,Green,,,
815,2-s2.0-85056824524,10.1145/3239372.3242895,,,A Feature-based Survey of Model View Approaches,cp,Conference Paper,Bruneliere H.,,IMT Atlantique,Nantes,France,,,,,2018-10-14,14 October 2018,"Proceedings - 21st ACM/IEEE International Conference on Model Driven Engineering Languages and Systems, MODELS 2018",,21100886518,,Conference Proceeding,,,,211,,,1,0,repositoryam,Green,,,
816,2-s2.0-85060027481,10.1145/3290621.3290633,,,Model-based system engineering in practice: Document generation - Megam@RT2 project experience,cp,Conference Paper,Sadovykh A.,,Innopolis University;SOFTEAM,Kazan;Paris,Russian Federation;France,,,,,2018-10-12,12 October 2018,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,,,,0,0,repositoryam,Green,,,
817,2-s2.0-85056743427,10.1145/3273905.3273926,,,Formal approach for a verified implementation of global EDF in trampoline,cp,Conference Paper,Boukir K.,,Université de Nantes,Nantes,France,,,,,2018-10-10,10 October 2018,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,83-92,,,1,0,,,,,
818,2-s2.0-85061448309,10.1109/ICME.2018.8486545,,,No-Reference Quality Assessment for Stitched Panoramic Images Using Convolutional Sparse Coding and Compound Feature Selection,cp,Conference Paper,Ling S.,,Université de Nantes,Nantes,France,,,,,2018-10-08,8 October 2018,Proceedings - IEEE International Conference on Multimedia and Expo,19457871,20300195058,1945788X,Conference Proceeding,2018-July,,8486545,,,,14,0,,,,,
819,2-s2.0-85056575465,10.1109/SLED.2018.8486140,,,A Robust Observer of Rotor Position and Speed for IPMSM HFI Sensorless Drives,cp,Conference Paper,Messali A.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2018-10-08,8 October 2018,"2018 IEEE 9th International Symposium on Sensorless Control for Electrical Drives, SLED 2018",,21100886135,,Conference Proceeding,,,08486140,90-95,,,2,0,repositoryam,Green,,,
820,2-s2.0-85035325745,10.1080/00207543.2017.1401747,,,Scheduling of recovery actions in the supply chain with resilience analysis considerations,ar,Article,Ivanov D.,,Hochschule für Wirtschaft und Recht Berlin,Berlin,Germany,,,,,2018-10-02,2 October 2018,International Journal of Production Research,00207543,27656,1366588X,Journal,56,19,,6473-6490,,,56,0,,,,,
821,2-s2.0-85033689716,10.1080/00207543.2017.1398423,,,A CUSUM chart for detecting the intensity ratio of negative events,ar,Article,Qu L.,,Tianjin University,Tianjin,China,,,,,2018-10-02,2 October 2018,International Journal of Production Research,00207543,27656,1366588X,Journal,56,19,,6553-6567,,,11,0,,,,,
822,2-s2.0-85072374740,10.1109/DigitalHeritage.2018.8810098,,,CRM<inf>CR</inf>-A CIDOC-CRM extension for supporting semantic interoperability in the conservation and restoration domain,cp,Conference Paper,Bannour I.,,Equipes Traitement de l'Information et Systèmes,Cergy-Pontoise,France,,,,,2018-10-01,October 2018,"Proceedings of the 2018 3rd Digital Heritage International Congress, Digital Heritage 2018 - Held jointly with the 2018 24th International Conference on Virtual Systems and Multimedia, VSMM 2018",,21100929542,,Conference Proceeding,,,8810098,,,,5,0,,,,,
823,2-s2.0-85069213161,10.1109/CEIT.2018.8751807,,,Petri nets modeling for two-cell chopper control using DSPACE 1104,cp,Conference Paper,Denoun H.,,Université Mouloud Mammeri de Tizi Ouzou,Tizi Ouzou,Algeria,,,,,2018-10-01,October 2018,"2018 6th International Conference on Control Engineering and Information Technology, CEIT 2018",,21100918255,,Conference Proceeding,,,8751807,,,,0,0,,,,,
824,2-s2.0-85058486987,10.1109/LRA.2018.2852767,,,Self-synchronization and self-stabilization of walking gaits modeled by the three-dimensional LIP model,ar,Article,Luo Q.,,Université de Nantes,Nantes,France,,,,,2018-10-01,October 2018,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,3,4,,3332-3339,,,3,0,repositoryam,Green,,,
825,2-s2.0-85057764917,10.1109/TAFFC.2017.2661284,,,Affective video content analysis: A multidisciplinary insight,ar,Article,Baveye Y.,,Laboratoire des Sciences du Numérique de Nantes;Ixpel,Nantes;,France;France,,,,,2018-10-01,October-December 2018,IEEE Transactions on Affective Computing,,19700177034,19493045,Journal,9,4,7836331,396-409,,,26,0,repositoryvor,Green,,,
826,2-s2.0-85056429925,10.1371/journal.pcbi.1006538,,30372442,Computational discovery of dynamic cell line specific Boolean networks from multiplex time-course data,ar,Article,Razzaq M.,,Université de Nantes,Nantes,France,,,,,2018-10-01,October 2018,PLoS Computational Biology,1553734X,4000151810,15537358,Journal,14,10,e1006538,,,,11,1,repositoryam,Green,,,
827,2-s2.0-85052941595,10.1007/s11241-018-9317-8,,,Guest editorial: real-time networks and systems,ed,Editorial,Faucou S.,,Université de Nantes,Nantes,France,,,,,2018-10-01,1 October 2018,Real-Time Systems,09226443,12443,15731383,Journal,54,4,,797-799,,,1,1,publisherfree2read,Bronze,,,
828,2-s2.0-85052900567,10.1016/j.jmapro.2018.07.006,S1526612518308752,,DP600 dual phase steel thermo-elasto-plastic constitutive model considering strain rate and temperature influence on FEM residual stress analysis of laser welding,re,Review,Liu S.,,Laboratoire de Génie Civil et Génie Mécanique;Université Bretagne Loire (UBL),Rennes;,France;France,,,,,2018-10-01,October 2018,Journal of Manufacturing Processes,15266125,27677,,Journal,35,,,407-419,,,10,0,,,,,
829,2-s2.0-85051549816,10.1115/1.4040353,,,A transmission quality index for a class of four-limb parallel Schönflies motion generators,ar,Article,Wu G.,,Dalian University of Technology,Dalian,China,,,,,2018-10-01,October 2018,Journal of Mechanisms and Robotics,19424302,19700186816,19424310,Journal,10,5,051014,,,,13,0,repositoryam,Green,,,
830,2-s2.0-85046012520,10.1016/j.rcim.2018.04.008,S0736584517302831,,A magnetic climbing robot to perform autonomous welding in the shipbuilding industry,ar,Article,Kermorgant O.,,Ecole Centrale de Nantes,Nantes,France,,,,,2018-10-01,October 2018,Robotics and Computer-Integrated Manufacturing,07365845,18080,,Journal,53,,,178-186,,,46,0,repositoryam,Green,,,
831,2-s2.0-85044852597,10.1016/j.dam.2018.03.033,S0166218X18301264,,Optimal odd gossiping,ar,Article,Fertin G.,,Université de Nantes,Nantes,France,,,,,2018-10-01,1 October 2018,Discrete Applied Mathematics,0166218X,25890,,Journal,247,,,53-69,,,0,0,,,,,
832,2-s2.0-85044094322,10.1007/s10851-018-0805-1,,,Distance Functions Based on Multiple Types of Weighted Steps Combined with Neighborhood Sequences,ar,Article,Nagy B.,,Eastern Mediterranean University,Famagusta,Cyprus,,,,,2018-10-01,1 October 2018,Journal of Mathematical Imaging and Vision,09249907,28501,15737683,Journal,60,8,,1209-1219,,,4,0,,,,,
833,2-s2.0-85039909917,10.1016/j.future.2017.12.048,S0167739X17314309,,End-to-end energy models for Edge Cloud-based IoT platforms: Application to data stream analysis in IoT,ar,Article,Li Y.,,Laboratoire des Sciences du Numérique de Nantes;CNRS Centre National de la Recherche Scientifique,Nantes;Paris,France;France,,,,,2018-10-01,October 2018,Future Generation Computer Systems,0167739X,12264,,Journal,87,,,667-678,,,44,0,repositoryam,Green,,,
834,2-s2.0-85052676202,10.3176/proc.2018.3.02,,,Remarks on the realization of time-varying systems,ar,Article,Kotta Ü.,,Tallinna Tehnikaülikool,Tallinn,Estonia,,,,,2018-09-20,20 September 2018,Proceedings of the Estonian Academy of Sciences,17366046,11500153303,17367530,Journal,67,3,,207-216,,,0,1,repositoryam,Green,,,
835,2-s2.0-85048515923,10.1108/RPJ-01-2017-0008,,,A new method for single-layer-part nesting in additive manufacturing,ar,Article,Zhang Y.,,Laboratoire Interdisciplinaire Carnot de Bourgogne,Dijon,France,,,,,2018-09-20,20 Sep 2018,Rapid Prototyping Journal,13552546,21691,,Journal,24,5,,840-854,,,15,0,,,,,
836,2-s2.0-85057595769,10.1109/CCE.2018.8465718,,,Nested one-class support vector machines for network intrusion detection,cp,Conference Paper,Nguyen Q.,,Universite de Bretagne-Sud;Dong A University,Lorient;Da Nang,France;Viet Nam,,,,,2018-09-13,13 September 2018,"2018 IEEE 7th International Conference on Communications and Electronics, ICCE 2018",,21100888805,,Conference Proceeding,,,8465718,7-12,,,5,0,,,,,
837,2-s2.0-85054489667,10.1109/ICT.2018.8464879,,,Analytical and Simulation study for LoRa Modulation,cp,Conference Paper,Mroue H.,,Université de Nantes;SPIE City Networks,Nantes;Saint-Herblain,France;France,,,,,2018-09-13,13 September 2018,"2018 25th International Conference on Telecommunications, ICT 2018",,21100880166,,Conference Proceeding,,,8464879,655-659,,,22,0,,,,,
838,2-s2.0-85054353307,10.1109/CSCWD.2018.8465218,,,A System Framework for Sharing Economy,cp,Conference Paper,Yin C.,,Beihang University,Beijing,China,,,,,2018-09-13,13 September 2018,"Proceedings of the 2018 IEEE 22nd International Conference on Computer Supported Cooperative Work in Design, CSCWD 2018",,21100879739,,Conference Proceeding,,,8465218,779-784,,,2,0,,,,,
839,2-s2.0-85054353253,10.1109/QoMEX.2018.8463400,,,Improving the discriminability of standard subjective quality assessment methods: A case study,cp,Conference Paper,Li J.,,Université de Nantes,Nantes,France,,,,,2018-09-11,11 September 2018,"2018 10th International Conference on Quality of Multimedia Experience, QoMEX 2018",,21100879748,,Conference Proceeding,,,8463400,,,,2,0,,,,,
840,2-s2.0-85054350687,10.1109/QoMEX.2018.8463369,,,Introducing un Salient360° Benchmark: A platform for evaluating visual attention models for 360° contents,cp,Conference Paper,Gutierrez J.,,Université de Nantes,Nantes,France,,,,,2018-09-11,11 September 2018,"2018 10th International Conference on Quality of Multimedia Experience, QoMEX 2018",,21100879748,,Conference Proceeding,,,8463369,,,,29,0,,,,,
841,2-s2.0-85057130336,10.1109/ICRA.2018.8461199,,,Available wrench set for planar mobile cable-driven parallel robots,cp,Conference Paper,Rasheed T.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2018-09-10,10 September 2018,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,8461199,962-967,,,10,0,repositoryam,Green,,,
842,2-s2.0-85054239342,10.1109/ICASSP.2018.8462281,,,An ℓ0 Solution to Sparse Approximation Problems with Continuous Dictionaries,cp,Conference Paper,Boudineau M.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2018-09-10,10 September 2018,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",15206149,110544,,Conference Proceeding,2018-April,,8462281,4539-4543,,,0,0,,,,,
843,2-s2.0-85054102690,10.1109/VSS.2018.8460274,,,Control of a twin wind turbines system without wind velocity information,cp,Conference Paper,Plestan F.,,Ecole Centrale de Nantes,Nantes,France,,,,,2018-09-10,10 September 2018,Proceedings of IEEE International Workshop on Variable Structure Systems,21654816,21100201932,21654824,Conference Proceeding,2018-July,,8460274,150-155,,,4,0,,,,,
844,2-s2.0-85054094811,10.1109/VSS.2018.8460263,,,Robust Control for Perturbed Linear Systems with Time-Varying Delay via Sliding Mode Control,cp,Conference Paper,Caballero-Barragan H.,,Centro de Investigacion y de Estudios Avanzados,Mexico City,Mexico,,,,,2018-09-10,10 September 2018,Proceedings of IEEE International Workshop on Variable Structure Systems,21654816,21100201932,21654824,Conference Proceeding,2018-July,,8460263,7-12,,,4,0,,,,,
845,2-s2.0-85054087007,10.1109/VSS.2018.8460266,,,Adaptive Exponent Parameter: A Robust Control Solution Balancing between Linear and Twisting Controllers,cp,Conference Paper,Tahoumi E.,,Ecole Centrale de Nantes,Nantes,France,,,,,2018-09-10,10 September 2018,Proceedings of IEEE International Workshop on Variable Structure Systems,21654816,21100201932,21654824,Conference Proceeding,2018-July,,8460266,186-191,,,5,0,repositoryam,Green,,,
846,2-s2.0-85053847348,10.1016/j.cub.2018.06.009,S0960982218307711,30100340,Global Determinants of Navigation Ability,ar,Article,Coutrot A.,,Université de Nantes;University College London,Nantes;London,France;United Kingdom,,,,,2018-09-10,10 September 2018,Current Biology,09609822,15537,,Journal,28,17,,2861-2866.e4,,,56,1,repositoryam,Green,,,
847,2-s2.0-85035359687,10.1016/j.dam.2017.07.036,S0166218X1730358X,,The S-LABELING problem: An algorithmic tour,ar,Article,Fertin G.,,Université de Nantes,Nantes,France,,,,,2018-09-10,10 September 2018,Discrete Applied Mathematics,0166218X,25890,,Journal,246,,,49-61,,,1,0,,,,,
848,2-s2.0-85028880296,10.1016/j.dam.2017.07.031,S0166218X17303530,,Prefix and suffix reversals on strings,ar,Article,Fertin G.,,Université de Nantes,Nantes,France,,,,,2018-09-10,10 September 2018,Discrete Applied Mathematics,0166218X,25890,,Journal,246,,,140-153,,,1,0,,,,,
849,2-s2.0-85053928088,10.1109/PCS.2018.8456304,,,Quantifying the Influence of Devices on Quality of Experience for Video Streaming,cp,Conference Paper,Li J.,,Université de Nantes,Nantes,France,,,,,2018-09-05,5 September 2018,"2018 Picture Coding Symposium, PCS 2018 - Proceedings",,21100878023,,Conference Proceeding,,,8456304,308-312,,,5,0,,,,,
850,2-s2.0-85056555017,10.1145/3238147.3241536,,,Top-down model-driven engineering of web services from extended OpenAPI models,cp,Conference Paper,Sferruzza D.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2018-09-03,3 September 2018,ASE 2018 - Proceedings of the 33rd ACM/IEEE International Conference on Automated Software Engineering,,21100885805,,Conference Proceeding,,,,940-943,,,2,0,repositoryvor,Green,,,
851,2-s2.0-85046024878,10.1080/00207543.2018.1458164,,,Dynamic optimisation for highly agile supply chains in e-procurement context,ar,Article,Chibani A.,,SIGMA Clermont;École des Mines de Saint-Étienne,Aubiere;Saint-Etienne,France;France,,,,,2018-09-02,2 September 2018,International Journal of Production Research,00207543,27656,1366588X,Journal,56,17,,5904-5929,,,11,0,,,,,
852,2-s2.0-85041291673,10.1080/00207543.2018.1425014,,,Recent advances and opportunities in sustainable food supply chain: a model-oriented review,ar,Article,Zhu Z.,,"Informatique, BioInformatique, Systèmes Complexes;Nanjing Agricultural University",Evry;Nanjing,France;China,,,,,2018-09-02,2 September 2018,International Journal of Production Research,00207543,27656,1366588X,Journal,56,17,,5700-5722,,,92,0,repositoryam,Green,,,
853,2-s2.0-85073895343,10.1109/WHISPERS.2018.8747046,,,Spectral Unmixing with Sparsity and Structuring Constraints,cp,Conference Paper,Mhenni R.B.,,Laboratoire des Sciences du Numérique de Nantes,Nantes,France,,,,,2018-09-01,September 2018,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing",21586276,21000195601,,Conference Proceeding,2018-September,,8747046,,,,2,0,repositoryam,Green,,,
854,2-s2.0-85054151400,10.1093/bioinformatics/bty588,,30423063,Scalable and exhaustive screening of metabolic functions carried out by microbial consortia,cp,Conference Paper,Frioux C.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2018-09-01,1 September 2018,Bioinformatics,13674803,17945,14602059,Journal,34,17,,i934-i943,,,8,1,repositoryvor,Green,,,
855,2-s2.0-85053328000,10.1007/s12206-018-0823-3,,,Validating an emerging tool based on auditory scale for decoding users’ emotional desires,ar,Article,Lu W.,,Korea Advanced Institute of Science and Technology;Nanjing University of Aeronautics and Astronautics,Daejeon;Nanjing,South Korea;China,,,,,2018-09-01,1 September 2018,Journal of Mechanical Science and Technology,1738494X,144699,,Journal,32,9,,4245-4254,,,1,0,,,,,
856,2-s2.0-85048178927,10.1016/j.micpro.2018.05.010,S014193311830022X,,The MegaM@Rt2 ECSEL project: MegaModelling at Runtime – Scalable model-based framework for continuous development and runtime validation of complex systems,ar,Article,Afzal W.,,Mälardalens högskola,Vasteras,Sweden,,,,,2018-09-01,September 2018,Microprocessors and Microsystems,01419331,15552,,Journal,61,,,86-95,,,21,0,repositoryam,Green,,,
857,2-s2.0-85047724688,10.1016/j.automatica.2018.05.007,S0005109818302498,,Minimal realizations of nonlinear systems,ar,Article,Kotta Ü.,,Tallinna Tehnikaülikool,Tallinn,Estonia,,,,,2018-09-01,September 2018,Automatica,00051098,24909,,Journal,95,,,207-212,,,6,0,,,,,
858,2-s2.0-85047395034,10.1016/j.mechmachtheory.2018.05.004,S0094114X18302313,,"Workspace, joint space and singularities of a family of delta-like robot",ar,Article,Jha R.,,Central Scientific Instruments Organization Chandigarh,Chandigarh,India,,,,,2018-09-01,September 2018,Mechanism and Machine Theory,0094114X,21094,,Journal,127,,,73-95,,,21,0,repositoryam,Green,,,
859,2-s2.0-85045724790,10.1016/j.future.2018.03.039,S0167739X17320605,,CoMe4ACloud: An end-to-end framework for autonomic Cloud systems,ar,Article,Al-Shara Z.,,IMT Atlantique,Nantes,France,,,,,2018-09-01,September 2018,Future Generation Computer Systems,0167739X,12264,,Journal,86,,,339-354,,,9,0,repositoryam,Green,,,
860,2-s2.0-85045462472,10.1016/j.future.2018.03.029,S0167739X17317302,,Improving the Effectiveness of Burst Buffers for Big Data Processing in HPC Systems with Eley,ar,Article,Yildiz O.,,Argonne National Laboratory;CNRS Centre National de la Recherche Scientifique,Lemont;Paris,United States;France,,,,,2018-09-01,September 2018,Future Generation Computer Systems,0167739X,12264,,Journal,86,,,308-318,,,5,0,repositoryam,Green,,,
