,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
10,2-s2.0-85088930580,10.1007/s11423-020-09814-0,,,Towards fine-grained reading dashboards for online course revision,ar,Article,Sadallah M.,,Centre de Recherche sur l'Information Scientifique et Technique (CERIST);Université Abderrahmane Mira - Béjaïa,Ben Aknoun;Bejaia,Algeria;Algeria,,,,,2020-12-01,December 2020,Educational Technology Research and Development,10421629,20764,15566501,Journal,68,6,,3165-3186,,,0,0,,,,,
11,2-s2.0-85088363187,10.1007/s41109-020-00283-1,,,GraphSIF: analyzing flow of payments in a Business-to-Business network to detect supplier impersonation,ar,Article,Canillas R.,,Institut National des Sciences Appliquées de Lyon;SiS-id,Villeurbanne;Lyon,France;France,,,,,2020-12-01,1 December 2020,Applied Network Science,,21100901173,23648228,Journal,5,1,40,,,,0,1,publisherfullgold,Gold,,,
12,2-s2.0-85087767826,10.1016/j.irbm.2020.06.010,S1959031820301147,,A Multidimensional Data Acquisition as a Preliminary Step to the Secondary Prevention of the Loss of Autonomy for Patients with Traumatic Injury and Stroke: An AMISIA Pilot Study,ar,Article,Mandigout S.,,Universite de Limoges,Limoges,France,,,,,2020-12-01,December 2020,IRBM,19590318,12300154908,18760988,Journal,41,6,,316-320,,,0,0,repositoryam,Green,,,
13,2-s2.0-85087495099,10.1016/j.future.2020.06.052,S0167739X19333540,,Top-k query optimization over data services,ar,Article,Malki A.,,École nationale supérieure d'Informatique,Algiers,Algeria,,,,,2020-12-01,December 2020,Future Generation Computer Systems,0167739X,12264,,Journal,113,,,1-12,,,2,0,,,,,
14,2-s2.0-85097343472,10.1145/3414685.3417855,,,"Simulation, modeling and authoring of glaciers",ar,Article,Argudo O.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-11-26,26 November 2020,ACM Transactions on Graphics,07300301,24972,15577368,Journal,39,6,177,,,,4,0,repositoryam,Green,,,
15,2-s2.0-85102646913,10.1109/CloudTech49835.2020.9365872,,,A distributed large graph coloring algorithm on Giraph,cp,Conference Paper,Brighen A.,,Université Abderrahmane Mira - Béjaïa,Bejaia,Algeria,,,,,2020-11-24,24 November 2020,"Proceedings of 2020 5th International Conference on Cloud Computing and Artificial Intelligence: Technologies and Applications, CloudTech 2020",,21101039898,,Conference Proceeding,,,9365872,,,,0,0,,,,,
16,2-s2.0-85077740074,10.1016/j.tcs.2019.12.007,S0304397519307698,,"Corrigendum to “The orthogonal colouring game” [Theor. Comput. Sci. 795 (2019) 312–325] (Theoretical Computer Science (2019) 795 (312–325), (S0304397519304499), (10.1016/j.tcs.2019.07.014))",er,Erratum,Andres S.D.,,FernUniversität in Hagen,Hagen,Germany,,,,,2020-11-24,24 November 2020,Theoretical Computer Science,03043975,20571,,Journal,842,,,133-135,,,0,1,publisherfree2read,Bronze,,,
17,2-s2.0-85091120970,10.1080/03081079.2020.1806832,,,On pattern setups and pattern multistructures,ar,Article,Belfodil A.,,Institut National des Sciences Appliquées de Lyon;Munic Car Data,Villeurbanne;Villejuif,France;France,,,,,2020-11-16,November 2020,International Journal of General Systems,03081079,12360,15635104,Journal,49,8,,785-818,,,1,0,repositoryam,Green,,,
18,2-s2.0-85099279342,10.1109/IPTA50016.2020.9286622,,,Semantic Segmentation Post-processing with Colorized Pairwise Potentials and Deep Edges,cp,Conference Paper,Ratajczak R.,,Université de Lyon;Le Centre Régional de Lutte Contre le Cancer Léon Bérard;French Environment and Energy Management Agency,Lyon;Lyon;Angers,France;France;France,,,,,2020-11-09,9 November 2020,"2020 10th International Conference on Image Processing Theory, Tools and Applications, IPTA 2020",,21101033874,,Conference Proceeding,,,9286622,,,,0,0,,,,,
19,2-s2.0-85097423315,,,,FOREWORD,ed,Editorial,Moncla L.,,Laboratoire d'Informatique en Image et Systèmes d'Information,Villeurbanne,France,,,,,2020-11-03,3 November 2020,"Proceedings of the 4th ACM SIGSPATIAL International Workshop on Geospatial Humanities, GeoHumanities 2020",,21101030130,,Conference Proceeding,,,,II,,,0,0,,,,,
20,2-s2.0-85096324669,10.1145/3423334.3431452,,,Ontology-Based Approach for Neighborhood and Real Estate Recommendations,cp,Conference Paper,Laddada W.,,Université de Lyon,Lyon,France,,,,,2020-11-03,3 November 2020,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,3431452,,,,0,0,,,,,
21,2-s2.0-85101319146,10.1109/ICDMW51313.2020.00016,,,Understanding the Personality of Contributors to Information Cascades in Social Media in Response to the COVID-19 Pandemic,cp,Conference Paper,Nurbakova D.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-11-01,November 2020,"IEEE International Conference on Data Mining Workshops, ICDMW",23759232,21100398701,23759259,Conference Proceeding,2020-November,,9346475,45-52,,,2,1,repositoryam,Green,,,
22,2-s2.0-85099203061,10.1109/SCC49832.2020.00028,,,A meta model for mining processes from email data,cp,Conference Paper,Elleuch M.,,Orange Labs;Université Libanaise,Issy-les-Moulineaux;Beirut,France;Lebanon,,,,,2020-11-01,November 2020,"Proceedings - 2020 IEEE 13th International Conference on Services Computing, SCC 2020",,21101033808,,Conference Proceeding,,,9284576,152-161,,,0,0,,,,,
23,2-s2.0-85098790354,10.1109/ICTAI50040.2020.00126,,,A Generative Time Series Clustering Framework Based on an Ensemble Mixture of HMMs,cp,Conference Paper,Kanaan M.,,Sistema-Strategy,Lyon,France,,,,,2020-11-01,November 2020,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI",10823409,145117,,Conference Proceeding,2020-November,,9288339,793-798,,,1,0,,,,,
24,2-s2.0-85098748554,10.1109/ICTAI50040.2020.00152,,,Identifying Conditionally Independent Target Subsets for Multi-Target Regression∗Note: Sub-Titles are not captured in Xplore and should not be used,cp,Conference Paper,Yazar O.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-11-01,November 2020,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI",10823409,145117,,Conference Proceeding,2020-November,,9288298,976-981,,,0,0,,,,,
25,2-s2.0-85089368463,10.1016/j.cor.2020.105048,S0305054820301659,,A multi-modal competitive hub location pricing problem with customer loyalty and elastic demand,ar,Article,Mahmoodjanloo M.,,University of Tehran;CNRS Centre National de la Recherche Scientifique,Tehran;Paris,Iran;France,,,,,2020-11-01,November 2020,Computers and Operations Research,03050548,24355,,Journal,123,,105048,,,,12,1,publisherfree2read,Bronze,,,
26,2-s2.0-85087948074,10.1016/j.cviu.2020.103036,S1077314220300886,,Fine-grained facial landmark detection exploiting intermediate feature representations,ar,Article,Yan Y.,,CNRS Centre National de la Recherche Scientifique;Wisimage,Paris;Clermont-Ferrand,France;France,,,,,2020-11-01,November 2020,Computer Vision and Image Understanding,10773142,24161,1090235X,Journal,200,,103036,,,,2,1,repositoryam,Green,,,
27,2-s2.0-85086135132,10.1016/j.tcs.2020.05.033,S0304397520303169,,Diameter of colorings under Kempe changes,ar,Article,Bonamy M.,,Université de Bordeaux,Bordeaux,France,,,,,2020-10-24,24 October 2020,Theoretical Computer Science,03043975,20571,,Journal,838,,,45-57,,,1,1,publisherfree2read,Bronze,,,
28,2-s2.0-85087199171,10.1016/j.dam.2020.05.032,S0166218X20302882,,Partition games,ar,Article,Dailly A.,,UNAM campus Juriquilla;Université Claude Bernard Lyon 1,Juriquilla;Villeurbanne,Mexico;France,,,,,2020-10-15,15 October 2020,Discrete Applied Mathematics,0166218X,25890,,Journal,285,,,509-525,,,1,1,publisherfree2read,Bronze,,,
29,2-s2.0-85106992362,10.1145/3394171.3421903,,,SUMAC 2020: The 2nd Workshop on Structuring and Understanding of Multimedia heritAge Contents,cp,Conference Paper,Gouet-Brunet V.,,Université Gustave Eiffel,Marne-la-Vallee,France,,,,,2020-10-12,12 October 2020,MM 2020 - Proceedings of the 28th ACM International Conference on Multimedia,,21101047124,,Conference Proceeding,,,,4773-4774,,,0,0,,,,,
30,2-s2.0-85096013376,,,,SUMAC 20 Chairs Welcome,ed,Editorial,Gouet-Brunet V.,,Univ. Gustave Eiel,,France,,,,,2020-10-12,12 October 2020,SUMAC 2020 - Proceedings of the 2nd Workshop on Structuring and Understanding of Multimedia heritAge Contents,,21101027463,,Conference Proceeding,,,,iii,,,0,0,,,,,
31,2-s2.0-85083578802,10.1080/13658816.2020.1749637,,,Delivering time-evolving 3D city models for web visualization,ar,Article,Jaillot V.,,Université Lumière Lyon 2,Lyon,France,,,,,2020-10-02,2 October 2020,International Journal of Geographical Information Science,13658816,28040,13623087,Journal,34,10,,2030-2052,,,3,0,repositoryam,Green,,,
32,2-s2.0-85098620612,10.1109/ICIP40778.2020.9190662,,,Cross-Year Multi-Modal Image Retrieval Using Siamese Networks,cp,Conference Paper,Khokhlova M.,,Université Gustave Eiffel,Marne-la-Vallee,France,,,,,2020-10-01,October 2020,"Proceedings - International Conference on Image Processing, ICIP",15224880,144684,,Conference Proceeding,2020-October,,9190662,2361-2365,,,3,0,repositoryam,Green,,,
33,2-s2.0-85097996509,10.1109/DSAA49011.2020.00067,,,Why should i trust this item? explaining the recommendations of any model,cp,Conference Paper,Lonjarret C.,,Laboratoire d'Informatique en Image et Systèmes d'Information,Villeurbanne,France,,,,,2020-10-01,October 2020,"Proceedings - 2020 IEEE 7th International Conference on Data Science and Advanced Analytics, DSAA 2020",,21101032303,,Conference Proceeding,,,9260076,526-535,,,6,0,,,,,
34,2-s2.0-85090737546,10.1016/j.tre.2020.102085,S136655452030733X,,On the impact of spatio-temporal granularity of traffic conditions on the quality of pickup and delivery optimal tours,ar,Article,Rifki O.,,Laboratoire d'Ingénierie Circulation Transports;Université de Lyon,Bron;Lyon,France;France,,,,,2020-10-01,October 2020,Transportation Research Part E: Logistics and Transportation Review,13665545,20909,,Journal,142,,102085,,,,3,1,repositoryam,Green,,,
35,2-s2.0-85090092229,10.1111/evo.14083,,32820537,Phenotypic noise and the cost of complexity,ar,Article,Rocabert C.,,INRIA Rocquencourt;Szegedi Biológiai Kutatóközpontjának,Le Chesnay;Szeged,France;Hungary,,,,,2020-10-01,1 October 2020,Evolution,00143820,22104,15585646,Journal,74,10,,2221-2237,,,6,0,repositoryam,Green,,,
36,2-s2.0-85088783555,10.1111/jeb.13677,,32654283,The genomic view of diversification,ar,Article,Marin J.,,Centre Interdisciplinaire de Recherche en Biologie,Paris,France,,,,,2020-10-01,1 October 2020,Journal of Evolutionary Biology,1010061X,18920,14209101,Journal,33,10,,1387-1404,,,0,0,repositoryam,Green,,,
37,2-s2.0-85088661726,10.1007/s00371-020-01905-6,,,Modeling rocky scenery using implicit blocks,ar,Article,Paris A.,,Université de Lyon,Lyon,France,,,,,2020-10-01,1 October 2020,Visual Computer,01782789,26146,,Journal,36,10-12,,2251-2261,,,1,0,repositoryam,Green,,,
38,2-s2.0-85088386200,10.1007/s00371-020-01923-4,,,Real-time hyper-amplification of planets,ar,Article,Cortial Y.,,Laboratoire d'Informatique en Image et Systèmes d'Information,Villeurbanne,France,,,,,2020-10-01,1 October 2020,Visual Computer,01782789,26146,,Journal,36,10-12,,2273-2284,,,1,0,repositoryam,Green,,,
39,2-s2.0-85087076911,10.1007/s10115-020-01478-9,,,Mining evolutions of complex spatial objects using a single-attributed Directed Acyclic Graph,ar,Article,Flouvat F.,,Universite de la Nouvelle-Caledonie,Noumea,New Caledonia,,,,,2020-10-01,1 October 2020,Knowledge and Information Systems,02191377,15703,02193116,Journal,62,10,,3931-3971,,,1,0,repositoryam,Green,,,
40,2-s2.0-85082409500,10.1016/j.dam.2020.03.025,S0166218X20301189,,Domination and location in twin-free digraphs,ar,Article,Foucaud F.,,Université de Bordeaux;Universite d'Orleans,Bordeaux;Orleans,France;France,,,,,2020-09-30,30 September 2020,Discrete Applied Mathematics,0166218X,25890,,Journal,284,,,42-52,,,1,1,repositoryam,Green,,,
41,2-s2.0-85101967169,10.1109/IGARSS39084.2020.9324375,,,Semantic Segmentation Refinement with Deep Edge Superpixels to Enhance Historical Land Cover,cp,Conference Paper,Ratajczak R.,,ADEME,Angers,France,,,,,2020-09-26,26 September 2020,International Geoscience and Remote Sensing Symposium (IGARSS),,82000,,Conference Proceeding,,,9324375,1813-1816,,,0,0,,,,,
42,2-s2.0-85086077867,10.1016/j.jnca.2020.102732,S108480452030206X,,On the use of big data frameworks for big service composition,ar,Article,Sellami M.,,Higher Institute of Technological Studies of Jendouba,,Tunisia,,,,,2020-09-15,15 September 2020,Journal of Network and Computer Applications,10848045,27277,10958592,Journal,166,,102732,,,,7,0,,,,,
43,2-s2.0-85100709124,10.1109/WETICE49692.2020.00055,,,A Model-Driven Approach for Semantic Data-as-a-Service Generation,cp,Conference Paper,Taktak H.,,Université de Lyon;FSEG Sfax - Faculté des Sciences Économiques et de Gestion de Sfax,Lyon;Sfax,France;Tunisia,,,,,2020-09-01,September 2020,"Proceedings of the Workshop on Enabling Technologies: Infrastructure for Collaborative Enterprises, WETICE",15244547,120165,,Conference Proceeding,2020-September,,9338613,245-250,,,1,0,,,,,
44,2-s2.0-85092620230,10.1364/AO.394868,,33104552,On the value of CTIS imagery for neural-network-based classification: A simulation perspective,ar,Article,Douarre C.,,Universite d'Angers;Université Lumière Lyon 2;Carbon Bee AgTech,Angers;Lyon;,France;France;France,,,,,2020-09-01,September 2020,Applied Optics,1559128X,29593,21553165,Journal,59,28,,8697-8710,,,4,0,,,,,
45,2-s2.0-85089712804,10.1109/TCYB.2019.2962000,,31976922,Discriminative and Geometry-Aware Unsupervised Domain Adaptation,ar,Article,Luo L.,,École Centrale de Lyon,Ecully,France,,,,,2020-09-01,September 2020,IEEE Transactions on Cybernetics,21682267,21100274221,21682275,Journal,50,9,8961922,3914-3927,,,10,0,repositoryam,Green,,,
46,2-s2.0-85085919632,10.1016/j.uclim.2020.100646,S221209551930118X,,Developing a GIS tool for emergency urban cooling in case of heat-waves,ar,Article,Hendel M.,,Université Gustave Eiffel;Université Paris Cité,Marne-la-Vallee;Paris,France;France,,,,,2020-09-01,September 2020,Urban Climate,22120955,21100220478,,Journal,33,,100646,,,,2,1,repositoryam,Green,,,
47,2-s2.0-85085272723,10.1016/j.asoc.2020.106416,S1568494620303562,,Flexible job shop scheduling problem with reconfigurable machine tools: An improved differential evolution algorithm,ar,Article,Mahmoodjanloo M.,,University of Tehran,Tehran,Iran,,,,,2020-09-01,September 2020,Applied Soft Computing Journal,15684946,18136,,Journal,94,,106416,,,,25,1,publisherfree2read,Bronze,,,
48,2-s2.0-85084839169,10.1016/j.disc.2020.111955,S0012365X20301412,,Maker–Breaker domination game,ar,Article,Duchêne E.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-09-01,September 2020,Discrete Mathematics,0012365X,25892,,Journal,343,9,111955,,,,6,1,repositoryam,Green,,,
49,2-s2.0-85077148383,10.1007/s11219-019-09473-2,,,Time-aware selection approach for service composition based on pruning and improvement techniques,ar,Article,Guidara I.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-09-01,1 September 2020,Software Quality Journal,09639314,20013,15731367,Journal,28,3,,1245-1277,,,1,0,,,,,
50,2-s2.0-85087089505,10.1080/08839514.2020.1771837,,,Multi-Agent Cooperation for an Active Perception Based on Driving Behavior: Application in a Car-Following Behavior,ar,Article,Bennajeh A.,,Institut Supérieur de Gestion de Tunis,Le Bardo,Tunisia,,,,,2020-08-23,23 August 2020,Applied Artificial Intelligence,08839514,23673,10876545,Journal,34,10,,710-729,,,1,0,,,,,
51,2-s2.0-85076525198,10.1016/j.dam.2019.11.004,S0166218X19305116,,Maker–Breaker total domination game,ar,Article,Gledel V.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-08-15,15 August 2020,Discrete Applied Mathematics,0166218X,25890,,Journal,282,,,96-107,,,3,0,repositoryam,Green,,,
52,2-s2.0-85091064586,10.5194/isprs-archives-XLIII-B2-2020-1259-2020,,,STUDYING EVOLUTION of HYDROTHERMAL ALTERATION MATERIALS in the TURRIALBA VOLCANO TROUGH MULTISPECTRAL and HYPERSPECTRAL IMAGES,cp,Conference Paper,Rejas J.G.,,Universidad Politécnica de Madrid;Instituto Nacional de Tecnica Aeroespacial,Madrid;Madrid,Spain;Spain,,,,,2020-08-06,6 August 2020,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",16821750,21100248929,,Conference Proceeding,43,B2,,1259-1264,,,0,1,publisherfullgold,Gold,,,
53,2-s2.0-85091061484,10.5194/isprs-annals-V-2-2020-395-2020,,,Data-Driven Modeling of Building Interiors from Lidar Point Clouds,cp,Conference Paper,Sanchez J.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-08-03,3 August 2020,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences",21949042,21100830113,21949050,Conference Proceeding,5,2,,395-402,,,2,1,publisherfullgold,Gold,,,
54,2-s2.0-85096907500,10.1109/CoG47356.2020.9231739,,,A Behavioral Pattern Mining Approach to Model Player Skills in Rocket League,cp,Conference Paper,Mathonat R.,,Laboratoire d'Informatique en Image et Systèmes d'Information,Villeurbanne,France,,,,,2020-08-01,August 2020,"IEEE Conference on Computatonal Intelligence and Games, CIG",23254270,21100283373,23254289,Conference Proceeding,2020-August,,9231739,267-274,,,3,0,repositoryam,Green,,,
55,2-s2.0-85092474207,10.4230/LIPIcs.ESA.2020.24,,,Reconfiguration of spanning trees with many or few leaves,cp,Conference Paper,Bousquet N.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-08-01,1 August 2020,"Leibniz International Proceedings in Informatics, LIPIcs",18688969,21100244929,,Conference Proceeding,173,,24,,,,1,0,,,,,
56,2-s2.0-85092227345,10.1109/COINS49042.2020.9191376,,,Network Traffic Modeling for IoT-device Re-identification,cp,Conference Paper,Najari N.,,Laboratoire d'Informatique en Image et Systèmes d'Information,Villeurbanne,France,,,,,2020-08-01,August 2020,"2020 International Conference on Omni-Layer Intelligent Systems, COINS 2020",,21101023056,,Conference Proceeding,,,9191376,,,,1,0,,,,,
57,2-s2.0-85086895013,10.1016/j.patrec.2020.06.014,S0167865520302324,,Two-stage human hair segmentation in the wild using deep shape prior,ar,Article,Yan Y.,,CNRS Centre National de la Recherche Scientifique;Wisimage,Paris;Clermont-Ferrand,France;France,,,,,2020-08-01,August 2020,Pattern Recognition Letters,01678655,24825,,Journal,136,,,293-300,,,0,0,repositoryam,Green,,,
58,2-s2.0-85085997524,10.1007/s10878-020-00587-z,,,Power domination on triangular grids with triangular and hexagonal shape,ar,Article,Bose P.,,Carleton University,Ottawa,Canada,,,,,2020-08-01,1 August 2020,Journal of Combinatorial Optimization,13826905,28499,15732886,Journal,40,2,,482-500,,,0,0,repositoryam,Green,,,
59,2-s2.0-85077043803,10.1007/s10844-019-00579-4,,,An updated dashboard of complete search FSM implementations in centralized graph transaction databases,ar,Article,Ayed R.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-08-01,1 August 2020,Journal of Intelligent Information Systems,09259902,24361,15737675,Journal,55,1,,149-182,,,1,0,,,,,
60,2-s2.0-85067069405,10.1109/TFUZZ.2019.2921944,,,Filtering in Gaussian Linear Systems with Fuzzy Switches,ar,Article,Bouyahia Z.,,Dhofar University,Salalah,Oman,,,,,2020-08-01,August 2020,IEEE Transactions on Fuzzy Systems,10636706,24242,19410034,Journal,28,8,8733890,1760-1770,,,2,0,repositoryam,Green,,,
61,2-s2.0-85090147374,10.1145/3386569.3392395,,,Sliced optimal transport sampling,ar,Article,Paulin L.,,Laboratoire d'Informatique en Image et Systèmes d'Information,Villeurbanne,France,,,,,2020-07-08,8 July 2020,ACM Transactions on Graphics,07300301,24972,15577368,Journal,39,4,3392395,,,,1,0,repositoryam,Green,,,
62,2-s2.0-85090496104,10.1145/3357236.3395587,,,Putting down roots: Exploring the placeness of virtual collections in public libraries,cp,Conference Paper,Yoo D.,,Aarhus Universitet,Aarhus,Denmark,,,,,2020-07-03,3 July 2020,DIS 2020 - Proceedings of the 2020 ACM Designing Interactive Systems Conference,,21101021408,,Conference Proceeding,,,,723-734,,,1,0,repositoryvor,Green,,,
63,2-s2.0-85090495681,10.1145/3357236.3395572,,,Tricky design probes: Triggering reflection on design research methods in service design,cp,Conference Paper,Beignon A.,,Université Claude Bernard Lyon 1;Pole superieur de design,Villeurbanne;,France;France,,,,,2020-07-03,3 July 2020,DIS 2020 - Proceedings of the 2020 ACM Designing Interactive Systems Conference,,21101021408,,Conference Proceeding,,,,1647-1660,,,1,0,repositoryvor,Green,,,
64,2-s2.0-85093850901,10.1109/IJCNN48605.2020.9206963,,,Learning Arithmetic Operations with A Multistep Deep Learning,cp,Conference Paper,Nollet B.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-07-01,July 2020,Proceedings of the International Joint Conference on Neural Networks,,96537,,Conference Proceeding,,,9206963,,,,0,0,repositoryam,Green,,,
65,2-s2.0-85093816106,10.1109/IJCNN48605.2020.9206669,,,Multiple Instance Learning for Training Neural Networks under Label Noise,cp,Conference Paper,Duffner S.,,Laboratoire d'Informatique en Image et Systèmes d'Information,Villeurbanne,France,,,,,2020-07-01,July 2020,Proceedings of the International Joint Conference on Neural Networks,,96537,,Conference Proceeding,,,9206669,,,,2,0,repositoryam,Green,,,
66,2-s2.0-85088160131,10.1111/cgf.14061,,,Semi-Procedural Textures Using Point Process Texture Basis Functions,ar,Article,Guehl P.,,Université de Strasbourg,Strasbourg,France,,,,,2020-07-01,1 July 2020,Computer Graphics Forum,01677055,25023,14678659,Journal,39,4,,159-171,,,6,0,repositoryam,Green,,,
67,2-s2.0-85087104091,10.1016/j.artmed.2020.101916,S0933365719311376,32828455,Learning personalized ADL recognition models from few raw data,ar,Article,Compagnon P.,,Laboratoire d'Informatique en Image et Systèmes d'Information;Orange Labs,Villeurbanne;Issy-les-Moulineaux,France;France,,,,,2020-07-01,July 2020,Artificial Intelligence in Medicine,09333657,24140,18732860,Journal,107,,101916,,,,2,0,repositoryam,Green,,,
68,2-s2.0-85079867959,10.1016/j.ijhcs.2020.102411,S1071581918305585,,EMODASH: A dashboard supporting retrospective awareness of emotions in online learning,ar,Article,Ez-zaouia M.,,Laboratoire d'Informatique en Image et Systèmes d'Information;Université Jean Moulin Lyon 3;SpeakPlus;Woonoz,Villeurbanne;Lyon;Lyon;Lyon,France;France;France;France,,,,,2020-07-01,July 2020,International Journal of Human Computer Studies,10715819,12960,10959300,Journal,139,,102411,,,,15,1,repositoryam,Green,,,
69,2-s2.0-85079797428,10.1007/s10109-020-00319-1,,,Representation of concurrent points of view of urban changes for city models,ar,Article,Samuel J.,,Université de Lyon,Lyon,France,,,,,2020-07-01,1 July 2020,Journal of Geographical Systems,14355930,28042,14355949,Journal,22,3,,335-359,,,4,0,repositoryam,Green,,,
70,2-s2.0-85091273651,10.1145/3377930.3389818,,,ACO with automatic parameter selection for a scheduling problem with a group cumulative constraint,cp,Conference Paper,Groleaz L.,,Laboratoire d'Informatique en Image et Systèmes d'Information,Villeurbanne,France,,,,,2020-06-25,25 June 2020,GECCO 2020 - Proceedings of the 2020 Genetic and Evolutionary Computation Conference,,21101022402,,Conference Proceeding,,,,13-21,,,1,0,repositoryvor,Green,,,
