,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
30,2-s2.0-85099572618,10.1109/KSE50997.2020.9287400,,,An agent-based model for mixed traffic in Vietnam based on virtual local lanes,cp,Conference Paper,Dang-Huu T.,,Hanoi University of Science and Technology,Hanoi,Viet Nam,,,,,2020-11-12,12 November 2020,"Proceedings - 2020 12th International Conference on Knowledge and Systems Engineering, KSE 2020",,21101034051,,Conference Proceeding,,,9287400,147-152,,,0,0,repositoryam,Green,,,
31,2-s2.0-85097578805,10.1145/3423336.3429347,,,Giving meaning to unsupervised EO change detection rasters: a semantic-driven approach,cp,Conference Paper,Dorne J.,,Université Fédérale Toulouse Midi-Pyrénées;Thales Alenia Space,Toulouse;Toulouse,France;France,,,,,2020-11-03,3 November 2020,"Proceedings of the 9th ACM SIGSPATIAL International Workshop on Analytics for Big Geospatial Data, BIGSPATIAL 2020",,21101030347,,Conference Proceeding,,,3429347,,,,1,0,repositoryvor,Green,,,
32,2-s2.0-85101493295,10.1109/3DV50981.2020.00048,,,Refractive Multi-view Stereo,cp,Conference Paper,Cassidy M.,,"Ecole Nationale Supérieure d'Electrotechnique, d'Electronique, d'Informatique, d'Hydraulique et des Télécommunications",Toulouse,France,,,,,2020-11-01,November 2020,"Proceedings - 2020 International Conference on 3D Vision, 3DV 2020",,21101038833,,Conference Proceeding,,,9320106,384-393,,,1,0,repositoryam,Green,,,
33,2-s2.0-85099776407,10.1109/AICCSA50499.2020.9316519,,,Imbalance Prediction among Elderly People Using Deep Learning,cp,Conference Paper,Fakhfakh O.,,IRIT Institut de Recherche Informatique de Toulouse,Toulouse,France,,,,,2020-11-01,November 2020,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",21615322,21100198533,21615330,Conference Proceeding,2020-November,,9316519,,,,0,0,repositoryam,Green,,,
34,2-s2.0-85099460960,10.1109/iThings-GreenCom-CPSCom-SmartData-Cybermatics50389.2020.00068,,,Integrating Pre-Cooling of Data Center operated with Renewable Energies,cp,Conference Paper,Madon M.,,École polytechnique,Palaiseau,France,,,,,2020-11-01,November 2020,"Proceedings - IEEE Congress on Cybermatics: 2020 IEEE International Conferences on Internet of Things, iThings 2020, IEEE Green Computing and Communications, GreenCom 2020, IEEE Cyber, Physical and Social Computing, CPSCom 2020 and IEEE Smart Data, SmartData 2020",,21101033918,,Conference Proceeding,,,9291531,332-341,,,1,0,repositoryam,Green,,,
35,2-s2.0-85098781491,10.1109/ICTAI50040.2020.00183,,,Argumentation Frameworks with Higher-Order Attacks: Labellings and Complexity,cp,Conference Paper,Doutre S.,,Université Toulouse 1 Capitole,Toulouse,France,,,,,2020-11-01,November 2020,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI",10823409,145117,,Conference Proceeding,2020-November,,9288303,1210-1217,,,0,0,,,,,
36,2-s2.0-85098781477,10.1109/ICTAI50040.2020.00156,,,Computing All Equilibria in Ordinal Graphical Games,cp,Conference Paper,Azzabi A.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2020-11-01,November 2020,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI",10823409,145117,,Conference Proceeding,2020-November,,9288304,1004-1011,,,0,0,,,,,
37,2-s2.0-85097354699,10.1145/3415149,,,End-to-End Neural Matching for Semantic Location Prediction of Tweets,ar,Article,Mousset P.,,Universite Paul Sabatier Toulouse III,Toulouse,France,,,,,2020-11-01,November 2020,ACM Transactions on Information Systems,10468188,18997,15582868,Journal,39,1,3415149,,,,1,0,,,,,
38,2-s2.0-85096762404,10.1145/3388322,,,Effectiveness of Neural Networks for Power Modeling for Cloud and HPC,ar,Article,Costa G.D.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2020-11-01,November 2020,ACM Transactions on Modeling and Performance Evaluation of Computing Systems,23763639,21100934924,23763647,Journal,5,3,12,,,,1,0,repositoryam,Green,,,
39,2-s2.0-85096352891,10.11897/SP.J.1016.2020.02216,,,A Semantic Preservation Proving Method of Multi-Threaded Code Generation for Synchronous Language,ar,Article,Yuan S.H.,,Nanjing University of Aeronautics and Astronautics,Nanjing,China,,,,,2020-11-01,November 2020,Jisuanji Xuebao/Chinese Journal of Computers,02544164,26131,,Journal,43,11,,2216-2226,,,0,0,,,,,
40,2-s2.0-85095778112,10.1371/journal.pone.0240204,,33152030,Psychological consequences of COVID-19 home confinement: The ECLB-COVID19 multicenter study,ar,Article,Ammar A.,,Otto von Guericke University of Magdeburg;Université Paris Nanterre,Magdeburg;Nanterre,Germany;France,,,,,2020-11-01,November 2020,PLoS ONE,,10600153309,19326203,Journal,15,11,e0240204,,,,92,1,repositoryvor,Green,,,
41,2-s2.0-85095575703,10.1515/commun-2019-0193,,,Information-sharing practices on Facebook during the 2017 French presidential campaign: An “unreliable information bubble” within the extreme right,re,Review,Figeac J.,,Université Toulouse - Jean Jaurès,Toulouse,France,,,,,2020-11-01,1 November 2020,Communications,03412059,17650,16134087,Journal,45,1,,648-670,,,2,0,repositoryam,Green,,,
42,2-s2.0-85094684587,10.1109/TUFFC.2020.3016092,,32784133,Detection of Line Artifacts in Lung Ultrasound Images of COVID-19 Patients Via Nonconvex Regularization,ar,Article,Karakus O.,,University of Bristol,Bristol,United Kingdom,,,,,2020-11-01,November 2020,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",08853010,12998,15258955,Journal,67,11,9165792,2218-2229,,,10,1,repositoryam,Green,,,
43,2-s2.0-85091683191,10.1007/s00211-020-01149-5,,,Two-level preconditioning for h -version boundary element approximation of hypersingular operator with GenEO,ar,Article,Marchand P.,,Sorbonne Universite,Paris,France,,,,,2020-11-01,1 November 2020,Numerische Mathematik,0029599X,28536,09453245,Journal,146,3,,597-628,,,1,0,repositoryam,Green,,,
44,2-s2.0-85090839247,10.1016/j.advengsoft.2020.102896,S0965997819311378,,Parallel asynchronous algorithms: A survey,ar,Article,Spiteri P.,,Institut National Polytechnique de Toulouse,Toulouse,France,,,,,2020-11-01,November 2020,Advances in Engineering Software,09659978,18089,18735339,Journal,149,,102896,,,,4,1,publisherfree2read,Bronze,,,
45,2-s2.0-85090314870,10.1016/j.asr.2020.07.040,S0273117720305494,,Large amplitude electromagnetic solitons in a fully relativistic magnetized electron-positron-pair plasma,ar,Article,Banerjee G.,,Visva-Bharati University,Santiniketan,India,,,,,2020-11-01,1 November 2020,Advances in Space Research,02731177,12375,18791948,Journal,66,9,,2265-2273,,,0,0,repositoryam,Green,,,
46,2-s2.0-85089969841,10.1007/s10618-020-00712-w,,,Bayesian mean-parameterized nonnegative binary matrix factorization,ar,Article,Lumbreras A.,,Criteo AI Lab,Paris,France,,,,,2020-11-01,1 November 2020,Data Mining and Knowledge Discovery,13845810,13579,1573756X,Journal,34,6,,1898-1935,,,0,0,repositoryam,Green,,,
47,2-s2.0-85088140961,10.1016/j.scico.2020.102511,S0167642320301209,,Event-B formalization of a variability-aware component model patterns framework,ar,Article,Bodeveix J.P.,,IRIT Institut de Recherche Informatique de Toulouse;Universite Paul Sabatier Toulouse III,Toulouse;Toulouse,France;France,,,,,2020-11-01,1 November 2020,Science of Computer Programming,01676423,28416,,Journal,199,,102511,,,,2,1,repositoryam,Green,,,
48,2-s2.0-85075673375,10.1159/000503448,,31734664,Validation of the French Versions of the Speech Handicap Index and the Phonation Handicap Index in Patients Treated for Cancer of the Oral Cavity or Oropharynx,ar,Article,Balaguer M.,,Universite Paul Sabatier Toulouse III;CHU de Toulouse,Toulouse;Toulouse,France;France,,,,,2020-11-01,November 2020,Folia Phoniatrica et Logopaedica,10217762,13701,14219972,Journal,72,6,,464-477,,,4,0,repositoryam,Green,,,
49,2-s2.0-85102623591,10.34385/proc.65.B04-7,,,NB-LDPC Codes with High Rates Achieving Low BER over the AWGN Channel with QAM Signaling,cp,Conference Paper,Rezgui G.,,CY Cergy Paris Université,Cergy-Pontoise,France,,,,,2020-10-24,24 October 2020,"Proceedings of 2020 International Symposium on Information Theory and its Applications, ISITA 2020",,21101039891,,Conference Proceeding,,,9366200,235-239,,,0,0,,,,,
50,2-s2.0-85096357932,10.3233/FAIA200672,,,The Mereological Structure of Informational Entities,cp,Conference Paper,Barton A.,,IRIT Institut de Recherche Informatique de Toulouse;Université de Sherbrooke,Toulouse;Sherbrooke,France;Canada,,,,,2020-10-22,22 October 2020,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,330,,,201-215,,,5,1,repositoryam,Green,,,
51,2-s2.0-85096357255,10.3233/FAIA200671,,,"Pluralities, Collectives, and Composites",cp,Conference Paper,Masolo C.,,Laboratory for Applied Ontology (ISTC-CNR),,Italy,,,,,2020-10-22,22 October 2020,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,330,,,186-200,,,2,1,repositoryam,Green,,,
52,2-s2.0-85096353796,10.3233/FAIA200667,,,"Foundations for an Ontology of Belief, Desire and Intention",cp,Conference Paper,Toyoshima F.,,Université de Sherbrooke,Sherbrooke,Canada,,,,,2020-10-22,22 October 2020,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,330,,,140-154,,,5,1,repositoryam,Green,,,
53,2-s2.0-85098599927,10.1109/FIE44824.2020.9274020,,,Offering an Entrepreneurship Course to All Engineering Students: Self-efficacy Gains and Learning Benefits,cp,Conference Paper,Hilliger I.,,Pontificia Universidad Católica de Chile,Santiago,Chile,,,,,2020-10-21,21 October 2020,"Proceedings - Frontiers in Education Conference, FIE",15394565,16719,,Conference Proceeding,2020-October,,9274020,,,,0,0,,,,,
54,2-s2.0-85098575264,10.1109/ASMS/SPSC48805.2020.9268829,,,NB-IoT over GEO Satellite: Performance Analysis,cp,Conference Paper,Barbau R.,,Institut National Polytechnique de Toulouse,Toulouse,France,,,,,2020-10-20,20 October 2020,"2020 10th Advanced Satellite Multimedia Systems Conference and the 16th Signal Processing for Space Communications Workshop, ASMS/SPSC 2020",,21101033147,,Conference Proceeding,,,9268829,,,,2,0,repositoryam,Green,,,
55,2-s2.0-85106593326,,,,A-RCRAFT framework for analysing automation: Application to SAE J3016 levels of driving automation,ch,Book Chapter,Bouzekri E.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2020-10-19,19 October 2020,Human Factors in Intelligent Vehicles,,21101046686,,Book,,,,56-82,,,0,0,,,,,
56,2-s2.0-85095866419,10.1145/3340531.3412157,,,Application Performance Anomaly Detection with LSTM on Temporal Irregularities in Logs,cp,Conference Paper,Baril X.,,Airbus France,Blagnac,France,,,,,2020-10-19,19 October 2020,"International Conference on Information and Knowledge Management, Proceedings",,21101027248,,Conference Proceeding,,,,1961-1964,,,4,0,repositoryvor,Green,,,
57,2-s2.0-85095864529,10.1145/3340531.3412125,,,DECWA: Density-Based Clustering using Wasserstein Distance,cp,Conference Paper,El Malki N.,,IRIT Institut de Recherche Informatique de Toulouse,Toulouse,France,,,,,2020-10-19,19 October 2020,"International Conference on Information and Knowledge Management, Proceedings",,21101027248,,Conference Proceeding,,,,2005-2008,,,1,0,,,,,
58,2-s2.0-85096778882,10.1145/3417990.3422002,,,"Papyrus for gamers, let's play modeling",cp,Conference Paper,Bucchiarone A.,,Bruno Kessler Foundation,Trento,Italy,,,,,2020-10-16,16 October 2020,"Proceedings - 23rd ACM/IEEE International Conference on Model Driven Engineering Languages and Systems, MODELS-C 2020 - Companion Proceedings",,21101028544,,Conference Proceeding,,,,21-25,,,1,0,,,,,
59,2-s2.0-85113674539,10.1109/CLEI52000.2020.00053,,,A Questionnaire for Measuring Self-Regulated Learning in Massive Open Online Courses,cp,Conference Paper,Maldonado-Mahauad J.,,Umversidad Catolica of Chile;Umversidad de Cuenca,;Cuenca,Chile;Ecuador,,,,,2020-10-01,October 2020,"Proceedings - 2020 46th Latin American Computing Conference, CLEI 2020",,21101057306,,Conference Proceeding,,,9458356,400-409,,,0,0,,,,,
60,2-s2.0-85098672692,10.1109/ICIP40778.2020.9190739,,,Constrained Bundle Adjustment Applied to Wing 3d Reconstruction with Mechanical Limitations,cp,Conference Paper,Demoulin Q.,,,,,,,,,2020-10-01,October 2020,"Proceedings - International Conference on Image Processing, ICIP",15224880,144684,,Conference Proceeding,2020-October,,9190739,2790-2794,,,0,0,repositoryam,Green,,,
61,2-s2.0-85098640563,10.1109/ICIP40778.2020.9191013,,,Ultrasound and Magnetic Resonance Image Fusion Using A Patch-Wise Polynomial Model,cp,Conference Paper,Mansouri O.E.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2020-10-01,October 2020,"Proceedings - International Conference on Image Processing, ICIP",15224880,144684,,Conference Proceeding,2020-October,,9191013,403-407,,,0,0,repositoryam,Green,,,
62,2-s2.0-85095866489,10.1109/ICWS49710.2020.00018,,,METING: A Robust Log Parser Based on Frequent n-Gram Mining,cp,Conference Paper,Coustie O.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2020-10-01,October 2020,"Proceedings - 2020 IEEE 13th International Conference on Web Services, ICWS 2020",,21101033868,,Conference Proceeding,,,9283937,84-88,,,1,0,repositoryam,Green,,,
63,2-s2.0-85094897223,10.1137/19M1288644,,,On iterative solution of the extended normal equations,ar,Article,Calandra H.,,TOTAL S.A.,Paris,France,,,,,2020-10-01,October 2020,SIAM Journal on Matrix Analysis and Applications,08954798,26419,10957162,Journal,41,4,,1571-1589,,,1,0,repositoryam,Green,,,
64,2-s2.0-85092704603,10.1145/3404199,,,Supporting the analysis of safety critical user interfaces: An Exploration of Three Formal Tools,ar,Article,Campos J.C.,,Universidade do Minho,Braga,Portugal,,,,,2020-10-01,October 2020,ACM Transactions on Computer-Human Interaction,10730516,26199,15577325,Journal,27,5,35,,,,5,0,repositoryvor,Green,,,
65,2-s2.0-85091754999,10.1109/ICSTW50294.2020.00029,,,Model-Based Testing of GUI Applications Featuring Dynamic Instanciation of Widgets,cp,Conference Paper,Canny A.,,Universite Paul Sabatier Toulouse III,Toulouse,France,,,,,2020-10-01,October 2020,"Proceedings - 2020 IEEE 13th International Conference on Software Testing, Verification and Validation Workshops, ICSTW 2020",,21101022406,,Conference Proceeding,,,9155667,95-104,,,3,0,repositoryam,Green,,,
66,2-s2.0-85091723389,10.1007/s10458-020-09479-2,,,Personalised rating,ar,Article,Grandi U.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2020-10-01,1 October 2020,Autonomous Agents and Multi-Agent Systems,13872532,24157,15737454,Journal,34,2,55,,,,1,0,repositoryam,Green,,,
67,2-s2.0-85091221662,10.1016/j.pdisas.2020.100111,S259006172030048X,,Disaster informatics: An overview,re,Review,Ogie R.I.,,University of Wollongong,Wollongong,Australia,,,,,2020-10-01,October 2020,Progress in Disaster Science,,21101021580,25900617,Journal,7,,100111,,,,3,1,publisherfullgold,Gold,,,
68,2-s2.0-85090899551,10.1016/j.finel.2020.103410,S0168874X20300901,,Conductive-radiative heat transfer within SiC-based cellular ceramics at high-temperatures: A discrete-scale finite element analysis,ar,Article,Badri M.A.,,Laboratoire de Thermique et Energie de Nantes,Nantes,France,,,,,2020-10-01,1 October 2020,Finite Elements in Analysis and Design,0168874X,18189,,Journal,178,,103410,,,,5,1,repositoryam,Green,,,
