,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
11,2-s2.0-85114397413,10.1109/WIIAT50758.2020.00040,,,A multi-objective evolutionary approach to class disjointness axiom discovery,cp,Conference Paper,Nguyen T.H.,,Université Côte d'Azur,Nice,France,,,,,2020-12-01,December 2020,"Proceedings - 2020 IEEE/WIC/ACM International Joint Conference on Web Intelligence and Intelligent Agent Technology, WI-IAT 2020",,21101058341,,Conference Proceeding,,,9457766,275-282,,,0,0,repositoryam,Green,,,
12,2-s2.0-85114388612,10.1109/WIIAT50758.2020.00024,,,Mining RDF Data of COVID-19 scientific literature for interesting association rules,cp,Conference Paper,Cadorel L.,,"Laboratoire d'Informatique, Signaux et Systèmes de Sophia-Antipolis",Sophia Antipolis,France,,,,,2020-12-01,December 2020,"Proceedings - 2020 IEEE/WIC/ACM International Joint Conference on Web Intelligence and Intelligent Agent Technology, WI-IAT 2020",,21101058341,,Conference Proceeding,,,9457767,145-152,,,1,0,repositoryam,Green,,,
13,2-s2.0-85113352956,10.1109/CSCI51800.2020.00308,,,On the discriminative properties of Principal Component Analysis based on L1-norm,cp,Conference Paper,Martin-Clemente R.,,Universidad de Sevilla,Sevilla,Spain,,,,,2020-12-01,December 2020,"Proceedings - 2020 International Conference on Computational Science and Computational Intelligence, CSCI 2020",,21101056901,,Conference Proceeding,,,9458058,1673-1676,,,0,0,,,,,
14,2-s2.0-85106651636,10.1109/WIIAT50758.2020.00062,,,Injection of knowledge in a sourcing recommender system,cp,Conference Paper,Dhouib M.T.,,Université Côte d'Azur,Nice,France,,,,,2020-12-01,December 2020,"Proceedings - 2020 IEEE/WIC/ACM International Joint Conference on Web Intelligence and Intelligent Agent Technology, WI-IAT 2020",,21101058341,,Conference Proceeding,,,9457793,423-426,,,1,0,repositoryam,Green,,,
15,2-s2.0-85095258634,10.1038/s41467-020-19354-z,,33154370,Cumulative learning enables convolutional neural network representations for small mass spectrometry data classification,ar,Article,Seddiki K.,,Université de Lille;CHU de Québec - Université Laval,Lille;Quebec,France;Canada,,,,,2020-12-01,1 December 2020,Nature Communications,,19700182758,20411723,Journal,11,1,5595,,,,7,1,repositoryam,Green,,,
16,2-s2.0-85094862904,10.1016/j.cola.2020.100998,S2590118420300587,,A framework for managing the imperfect modularity of variability implementations,ar,Article,Tërnava X.,,Universite de Rennes 1,Rennes,France,,,,,2020-12-01,December 2020,Journal of Computer Languages,,21100904890,25901184,Journal,61,,100998,,,,0,1,repositoryam,Green,,,
17,2-s2.0-85091768149,10.1038/s41598-020-73494-2,,33005008,Gravitational models explain shifts on human visual attention,ar,Article,Zanca D.,,"Dipartimento di Scienze Mediche, Chirurgiche e Neuroscienze",Siena,Italy,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,16335,,,,1,1,publisherfullgold,Gold,,,
18,2-s2.0-85105975844,10.1145/3440749.3442656,,,Multitask aspect_based sentiment analysis with integrated bidirectional LSTM &amp; CNN Model,cp,Conference Paper,Uyen Tran T.,,University of Danang,Da Nang,Viet Nam,,,,,2020-11-26,26 November 2020,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,3442656,,,,0,0,repositoryam,Green,,,
19,2-s2.0-85097781075,10.1145/3416010.3423228,,,Capacity of a LoRaWAN Cell,cp,Conference Paper,Heusse M.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-11-16,16 November 2020,"MSWiM 2020 - Proceedings of the 23rd International ACM Conference on Modeling, Analysis and Simulation of Wireless and Mobile Systems",,21101030758,,Conference Proceeding,,,,131-140,,,7,0,repositoryvor,Green,,,
20,2-s2.0-85107765211,10.1109/IEEECONF51394.2020.9443505,,,An end-to-end spike-based image compression architecture,cp,Conference Paper,Doutsi E.,,Foundation for Research and Technology-Hellas,Heraklion,Greece,,,,,2020-11-01,1 November 2020,"Conference Record - Asilomar Conference on Signals, Systems and Computers",10586393,12222,,Conference Proceeding,2020-November,,9443505,818-820,,,0,0,repositoryam,Green,,,
21,2-s2.0-85103061405,10.1142/S0219525920500162,,,From Selfishness &amp; Altruism to Macro-Behavior,ar,Article,Collard P.,,Université Côte d'Azur,Nice,France,,,,,2020-11-01,November 2020,Advances in Complex Systems,02195259,18761,,Journal,23,7,2050016,,,,0,0,,,,,
22,2-s2.0-85094863364,10.3390/s20216081,,33114608,Mela: A programming language for a new multidisciplinary oceanographic float,ar,Article,Bonnieux S.,,Université Côte d'Azur;Observatoire de la Côte d'Azur,Nice;Nice,France;France,,,,,2020-11-01,1 November 2020,Sensors (Switzerland),14248220,130124,,Journal,20,21,6081,1-25,,,1,1,repositoryam,Green,,,
23,2-s2.0-85085378113,10.1007/s00373-020-02193-6,,,Decomposing Degenerate Graphs into Locally Irregular Subgraphs,ar,Article,Bensmail J.,,Université Côte d'Azur,Nice,France,,,,,2020-11-01,1 November 2020,Graphs and Combinatorics,09110119,28476,14355914,Journal,36,6,,1869-1889,,,0,0,repositoryam,Green,,,
24,2-s2.0-85105804998,10.3389/fdata.2020.568257,,,What Do You Think About Your Company’s Leaks? A Survey on End-Users Perception Toward Data Leakage Mechanisms,ar,Article,Bertrand Y.,,Université Côte d'Azur,Nice,France,,,,,2020-10-30,30 October 2020,Frontiers in Big Data,,21101052354,2624909X,Journal,8,,568257,,,,1,1,publisherfullgold,Gold,,,
25,2-s2.0-85097807303,10.1145/3382025.3414948,,,Third International Workshop on Languages for Modelling Variability (MODEVAR@SPLC 2020),cp,Conference Paper,Acher M.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2020-10-19,19 October 2020,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,Part F164267-A,,,77-87,,,1,0,,,,,
26,2-s2.0-85095866517,10.1145/3340531.3417453,,,Semi-supervised Consensus Clustering Based on Frequent Closed Itemsets,cp,Conference Paper,Yang T.,,Université Côte d'Azur,Nice,France,,,,,2020-10-19,19 October 2020,"International Conference on Information and Knowledge Management, Proceedings",,21101027248,,Conference Proceeding,,,,3341-3344,,,0,0,,,,,
27,2-s2.0-85089001309,10.1016/j.scico.2020.102521,S0167642320301295,,Editorial - Theoretical Aspects of Software Engineering (2017),ed,Editorial,Mallet F.,,Université Côte d'Azur,Nice,France,,,,,2020-10-15,15 October 2020,Science of Computer Programming,01676423,28416,,Journal,198,,102521,,,,0,1,publisherfree2read,Bronze,,,
28,2-s2.0-85108196238,10.4230/LIPIcs.DISC.2020.42,,,Brief announcement: Phase transitions of the k-majority dynamics in a biased communication model,cp,Conference Paper,Cruciani E.,,Université Côte d'Azur,Nice,France,,,,,2020-10-01,1 October 2020,"Leibniz International Proceedings in Informatics, LIPIcs",18688969,21100244929,,Conference Proceeding,179,,,,,,1,0,,,,,
29,2-s2.0-85098641727,10.1109/ICIP40778.2020.9191331,,,Track: A Multi-Modal Deep Architecture for Head Motion Prediction in 360<sup>°</sup> Videos,cp,Conference Paper,Rondon M.F.R.,,Université Côte d'Azur,Nice,France,,,,,2020-10-01,October 2020,"Proceedings - International Conference on Image Processing, ICIP",15224880,144684,,Conference Proceeding,2020-October,,9191331,2586-2590,,,4,0,,,,,
30,2-s2.0-85092749808,10.1152/AJPHEART.00379.2020,,32886003,"Rhythm dynamics of the aging heart: an experimental study using conscious, restrained mice",ar,Article,Comelli M.,,New York Medical College,Valhalla,United States,,,,,2020-10-01,October 2020,American Journal of Physiology - Heart and Circulatory Physiology,03636135,23311,15221539,Journal,319,4,,H893-H905,,,2,1,repositoryvor,Green,,,
31,2-s2.0-85090434588,10.1142/S1793830920500585,S1793830920500585,,Distributed link scheduling in wireless networks,ar,Article,Bermond J.C.,,Université Côte d'Azur,Nice,France,,,,,2020-10-01,1 October 2020,"Discrete Mathematics, Algorithms and Applications",17938309,21100837973,17938317,Journal,12,5,20500585,,,,0,0,repositoryam,Green,,,
32,2-s2.0-85089814284,10.1016/j.compbiolchem.2020.107366,S1476927120309270,32861159,Computational prediction of miRNA/mRNA duplexomes at the whole human genome scale reveals functional subnetworks of interacting genes with embedded miRNA annealing motifs,re,Review,Pasquier C.,,Université Côte d'Azur,Nice,France,,,,,2020-10-01,October 2020,Computational Biology and Chemistry,14769271,24599,,Journal,88,,107366,,,,1,1,repositoryvor,Green,,,
33,2-s2.0-85088274985,10.1016/j.marpolbul.2020.111450,S0025326X20305683,32892911,Effects of marine noise pollution on Mediterranean fishes and invertebrates: A review,re,Review,Di Franco E.,,Université Côte d'Azur,Nice,France,,,,,2020-10-01,October 2020,Marine Pollution Bulletin,0025326X,24024,18793363,Journal,159,,111450,,,,15,0,repositoryam,Green,,,
34,2-s2.0-85087076911,10.1007/s10115-020-01478-9,,,Mining evolutions of complex spatial objects using a single-attributed Directed Acyclic Graph,ar,Article,Flouvat F.,,Universite de la Nouvelle-Caledonie,Noumea,New Caledonia,,,,,2020-10-01,1 October 2020,Knowledge and Information Systems,02191377,15703,02193116,Journal,62,10,,3931-3971,,,1,0,repositoryam,Green,,,
35,2-s2.0-85084669581,10.1007/s00236-020-00367-6,,,SMT-based generation of symbolic automata,ar,Article,Qin X.,,East China Normal University,Shanghai,China,,,,,2020-10-01,1 October 2020,Acta Informatica,00015903,15012,14320525,Journal,57,3-5,,627-656,,,0,0,,,,,
36,2-s2.0-85084223527,10.1007/s00453-020-00707-5,,,Sequential Metric Dimension,ar,Article,Bensmail J.,,Université Côte d'Azur,Nice,France,,,,,2020-10-01,1 October 2020,Algorithmica,01784617,23087,14320541,Journal,82,10,,2867-2901,,,1,0,repositoryam,Green,,,
37,2-s2.0-85082509735,10.1142/S0218001420400029,,,Ontology-Based Image Classification and Annotation,ar,Article,Filali J.,,Université de la Manouba,Manouba,Tunisia,,,,,2020-10-01,1 October 2020,International Journal of Pattern Recognition and Artificial Intelligence,02180014,24310,,Journal,34,11,2040002,,,,2,0,,,,,
38,2-s2.0-85081703070,10.1016/j.ic.2020.104540,S0890540120300286,,Fixing monotone Boolean networks asynchronously,ar,Article,Aracena J.,,Universidad de Concepcion,Biobio,Chile,,,,,2020-10-01,October 2020,Information and Computation,08905401,25509,10902651,Journal,274,,104540,,,,3,0,repositoryam,Green,,,
39,2-s2.0-85081224495,10.1016/j.ic.2020.104530,S0890540120300171,,Preface,ed,Editorial,Dennunzio A.,,Università degli Studi di Milano-Bicocca,Milan,Italy,,,,,2020-10-01,October 2020,Information and Computation,08905401,25509,10902651,Journal,274,,104530,,,,0,1,publisherfree2read,Bronze,,,
40,2-s2.0-85080980011,10.1016/j.ic.2020.104538,S0890540120300262,,Maximum sensitivity to update schedules of elementary cellular automata over infinite configurations,ar,Article,Ruivo E.L.P.,,Universidade Presbiteriana Mackenzie,Sao Paulo,Brazil,,,,,2020-10-01,October 2020,Information and Computation,08905401,25509,10902651,Journal,274,,104538,,,,3,0,,,,,
41,2-s2.0-85082831519,10.1016/j.dam.2020.03.029,S0166218X20301281,,Complexity of planar signed graph homomorphisms to cycles,ar,Article,Dross F.,,"University of Warsaw, Institute of Informatics;Laboratoire d'Informatique, Signaux et Systèmes de Sophia-Antipolis",Warsaw;Sophia Antipolis,Poland;France,,,,,2020-09-30,30 September 2020,Discrete Applied Mathematics,0166218X,25890,,Journal,284,,,166-178,,,4,1,repositoryam,Green,,,
42,2-s2.0-85099252837,10.1109/MMSP48831.2020.9287062,,,Profiling Actions for Sport Video Summarization: An attention signal analysis,cp,Conference Paper,Sanabria M.,,Université Côte d'Azur,Nice,France,,,,,2020-09-21,21 September 2020,"IEEE 22nd International Workshop on Multimedia Signal Processing, MMSP 2020",,21101033804,,Conference Proceeding,,,9287062,,,,0,0,repositoryam,Green,,,
43,2-s2.0-85100944180,10.22489/CinC.2020.221,,,Identification of Ablation Sites in Persistent Atrial Fibrillation Based on Spatiotemporal Dispersion of Electrograms Using Machine Learning,cp,Conference Paper,Ghrissi A.,,Université Côte d'Azur,Nice,France,,,,,2020-09-13,13 September 2020,Computing in Cardiology,23258861,21100236007,2325887X,Conference Proceeding,2020-September,,9344437,,,,0,1,repositoryam,Green,,,
44,2-s2.0-85100933782,10.22489/CinC.2020.371,,,Use of Normalized Correlation Function to Discriminate Outcome of Persistent Patients Undergoing Electrical Cardioversion,cp,Conference Paper,Meste O.,,"Laboratoire d'Informatique, Signaux et Systèmes de Sophia-Antipolis",Sophia Antipolis,France,,,,,2020-09-13,13 September 2020,Computing in Cardiology,23258861,21100236007,2325887X,Conference Proceeding,2020-September,,9344119,,,,0,1,repositoryam,Green,,,
45,2-s2.0-85100933346,10.22489/CinC.2020.339,,,Detection of Cardiac Arrhythmias from Varied Length Multichannel Electrocardiogram Recordings Using Deep Convolutional Neural Networks,cp,Conference Paper,Sallem M.,,"University of Carthage, Institut National des Sciences Appliquées et de Technologie",Tunis,Tunisia,,,,,2020-09-13,13 September 2020,Computing in Cardiology,23258861,21100236007,2325887X,Conference Proceeding,2020-September,,9344372,,,,0,1,repositoryam,Green,,,
46,2-s2.0-85100931138,10.22489/CinC.2020.379,,,Tensor-Based Noninvasive Atrial Fibrillation Complexity Index for Catheter Ablation,cp,Conference Paper,De S Abdalah L.,,Université Côte d'Azur;Universidade Federal do Ceará,Nice;Fortaleza,France;Brazil,,,,,2020-09-13,13 September 2020,Computing in Cardiology,23258861,21100236007,2325887X,Conference Proceeding,2020-September,,9344280,,,,0,1,publisherfree2read,Bronze,,,
47,2-s2.0-85100920414,10.22489/CinC.2020.385,,,Automated Atrial Fibrillation Source Detection Using Shallow Convolutional Neural Networks,cp,Conference Paper,Lira I.N.,,Université Côte d'Azur,Nice,France,,,,,2020-09-13,13 September 2020,Computing in Cardiology,23258861,21100236007,2325887X,Conference Proceeding,2020-September,,9344288,,,,0,1,repositoryam,Green,,,
48,2-s2.0-85090742628,10.3390/s20185036,,32899807,Optimization and communication in uav networks,ed,Editorial,Caillouet C.,,Université Côte d'Azur;INRIA Institut National de Recherche en Informatique et en Automatique,Nice;Le Chesnay,France;France,,,,,2020-09-02,2 September 2020,Sensors (Switzerland),14248220,130124,,Journal,20,18,5036,1-4,,,0,1,repositoryam,Green,,,
49,2-s2.0-85096586112,10.1109/ATSIP49331.2020.9231719,,,Feature Optimization for Gifted Children Diagnosis,cp,Conference Paper,Benharrath K.,,École Nationale Supérieure d'Ingénieurs de Tunis,Tunis,Tunisia,,,,,2020-09-01,September 2020,"2020 International Conference on Advanced Technologies for Signal and Image Processing, ATSIP 2020",,21101028316,,Conference Proceeding,,,9231719,,,,1,0,,,,,
50,2-s2.0-85092198779,10.1109/MED48518.2020.9183324,,,Hexacopter flight performance comparison with CCA vs. WCA control allocation,cp,Conference Paper,Ducard G.J.J.,,Université Côte d'Azur,Nice,France,,,,,2020-09-01,September 2020,"2020 28th Mediterranean Conference on Control and Automation, MED 2020",,21101022990,,Conference Proceeding,,,9183324,697-702,,,0,0,,,,,
51,2-s2.0-85092195638,10.1109/MED48518.2020.9183031,,,Fused-PID control for tilt-rotor VTOL aircraft,cp,Conference Paper,Bauersfeld L.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2020-09-01,September 2020,"2020 28th Mediterranean Conference on Control and Automation, MED 2020",,21101022990,,Conference Proceeding,,,9183031,703-708,,,2,0,,,,,
52,2-s2.0-85092139112,10.1109/MED48518.2020.9182865,,,Control allocation for an unmanned hybrid aerial vehicle,cp,Conference Paper,Spannagl L.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2020-09-01,September 2020,"2020 28th Mediterranean Conference on Control and Automation, MED 2020",,21101022990,,Conference Proceeding,,,9182865,709-714,,,3,0,,,,,
53,2-s2.0-85092125772,10.1109/MED48518.2020.9183353,,,Model predictive control of a convertible tiltrotor unmanned aerial vehicle,cp,Conference Paper,Allenspach M.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2020-09-01,September 2020,"2020 28th Mediterranean Conference on Control and Automation, MED 2020",,21101022990,,Conference Proceeding,,,9183353,715-720,,,5,0,,,,,
54,2-s2.0-85086406998,10.1007/s11517-020-02190-0,,,A novel framework for noninvasive analysis of short-term atrial activity dynamics during persistent atrial fibrillation,ar,Article,Bonizzi P.,,Universiteit Maastricht,Maastricht,Netherlands,,,,,2020-09-01,1 September 2020,Medical and Biological Engineering and Computing,01400118,17979,17410444,Journal,58,9,,1933-1945,,,6,1,publisherhybridgold,Hybrid Gold,,,
55,2-s2.0-85092400822,10.3233/FAIA200489,,,Generating adversarial examples for topic-dependent argument classification,cp,Conference Paper,Mayer T.,,Université Côte d'Azur,Nice,France,,,,,2020-08-31,31 August 2020,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,326,,,33-44,,,0,0,,,,,
56,2-s2.0-85092388195,10.3233/FAIA200490,,,Dataset independent baselines for relation prediction in argument mining,cp,Conference Paper,Cocarascu O.,,Imperial College London;King's College London,London;London,United Kingdom;United Kingdom,,,,,2020-08-31,31 August 2020,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,326,,,45-52,,,4,0,,,,,
57,2-s2.0-85091754723,10.3233/FAIA200338,,,Extending a fuzzy polarity propagation method for multi-domain sentiment analysis with word embedding and pos tagging,cp,Conference Paper,Pasquier C.,,Université Côte d'Azur,Nice,France,,,,,2020-08-24,24 August 2020,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,325,,,2140-2147,,,2,0,,,,,
58,2-s2.0-85091748175,10.3233/FAIA200334,,,Transformer-based argument mining for healthcare applications,cp,Conference Paper,Mayer T.,,"Laboratoire d'Informatique, Signaux et Systèmes de Sophia-Antipolis",Sophia Antipolis,France,,,,,2020-08-24,24 August 2020,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,325,,,2108-2115,,,8,0,,,,,
59,2-s2.0-85091740694,10.3233/FAIA200452,,,Enriching language models with semantics,cp,Conference Paper,Mayer T.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2020-08-24,24 August 2020,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,325,,,2917-2918,,,0,0,,,,,
60,2-s2.0-85092301147,10.1109/TAES.2019.2959928,,,Active Fault-Tolerant Control with Imperfect Fault Detection Information: Applications to UAVs,ar,Article,Rudin K.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2020-08-01,August 2020,IEEE Transactions on Aerospace and Electronic Systems,00189251,17336,15579603,Journal,56,4,8933121,2792-2805,,,11,0,,,,,
61,2-s2.0-85087297388,10.1002/minf.202000081,,32573978,sensaas: Shape-based Alignment by Registration of Colored Point-based Surfaces,ar,Article,Douguet D.,,Université Côte d'Azur,Nice,France,,,,,2020-08-01,1 August 2020,Molecular Informatics,18681743,19900192900,18681751,Journal,39,8,2000081,,,,0,1,repositoryvor,Green,,,
62,2-s2.0-85083663277,10.1016/j.disc.2020.111921,S0012365X20301138,,Partitioning sparse graphs into an independent set and a graph with bounded size components,ar,Article,Choi I.,,Hankuk University of Foreign Studies,Seoul,South Korea,,,,,2020-08-01,August 2020,Discrete Mathematics,0012365X,25892,,Journal,343,8,111921,,,,2,0,repositoryam,Green,,,
63,2-s2.0-85066046065,10.1007/s10111-019-00566-3,,,Evaluating the usage of predefined interactive behaviors for writing user stories: an empirical study with potential product owners,ar,Article,Rocha Silva T.,,Universite Paul Sabatier Toulouse III;Norges Teknisk-Naturvitenskapelige Universitet,Toulouse;Trondheim,France;Norway,,,,,2020-08-01,1 August 2020,"Cognition, Technology and Work",14355558,145523,14355566,Journal,22,3,,437-457,,,7,0,repositoryam,Green,,,
64,2-s2.0-85087836876,10.1126/science.aar5663,,32646972,Contact area-dependent cell communication and the morphological invariance of ascidian embryogenesis,ar,Article,Guignard L.,,Université de Montpellier;Centre de Recherche en Biologie Cellulaire de Montpellier;Howard Hughes Medical Institute Janelia Farm Research Campus,Montpellier;Montpellier;Ashburn,France;France;United States,,,,,2020-07-10,10 July 2020,Science,00368075,23571,10959203,Journal,369,6500,eaar5663,,,,20,0,repositoryam,Green,,,
65,2-s2.0-85093862542,10.1109/IJCNN48605.2020.9207239,,,A critical survey of STDP in Spiking Neural Networks for Pattern Recognition,cp,Conference Paper,Vigneron A.,,Université de Lille,Lille,France,,,,,2020-07-01,July 2020,Proceedings of the International Joint Conference on Neural Networks,,96537,,Conference Proceeding,,,9207239,,,,1,0,repositoryam,Green,,,
66,2-s2.0-85092030410,10.1109/CEC48606.2020.9185681,,,Grammatical Evolution to Mine OWL Disjointness Axioms Involving Complex Concept Expressions,cp,Conference Paper,Nguyen T.H.,,Université Côte d'Azur,Nice,France,,,,,2020-07-01,July 2020,"2020 IEEE Congress on Evolutionary Computation, CEC 2020 - Conference Proceedings",,21101022900,,Conference Proceeding,,,9185681,,,,1,0,repositoryam,Green,,,
67,2-s2.0-85091018670,10.1109/EMBC44109.2020.9175972,,,Exploration of the physiological response to an online gambling task by frequency domain analysis of the electrodermal activity,cp,Conference Paper,Rocco G.,,Université Côte d'Azur,Nice,France,,,,,2020-07-01,July 2020,"Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS",1557170X,34202,,Conference Proceeding,2020-July,,9175972,91-94,,,1,0,,,,,
68,2-s2.0-85076564239,10.1007/s10851-019-00917-9,,,New Insights on the Optimality Conditions of the ℓ<inf>2</inf>- ℓ Minimization Problem,ar,Article,Soubies E.,,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,France,,,,,2020-07-01,1 July 2020,Journal of Mathematical Imaging and Vision,09249907,28501,15737683,Journal,62,6-7,,808-824,,,4,0,repositoryam,Green,,,
69,2-s2.0-85062971233,10.1109/TKDE.2019.2904064,,,A Review of Judgment Analysis Algorithms for Crowdsourced Opinions,ar,Article,Chatterjee S.,,Université Côte d'Azur,Nice,France,,,,,2020-07-01,1 July 2020,IEEE Transactions on Knowledge and Data Engineering,10414347,17362,15582191,Journal,32,7,8663457,1234-1248,,,4,0,,,,,
70,2-s2.0-85093682406,10.1145/3379597.3387484,,,JTeC: A Large Collection of Java Test Classes for Test Code Analysis and Processing,cp,Conference Paper,Corò F.,,Gran Sasso Science Institute;Sapienza Università di Roma,L'Aquila;Rome,Italy;Italy,,,,,2020-06-29,29 June 2020,"Proceedings - 2020 IEEE/ACM 17th International Conference on Mining Software Repositories, MSR 2020",,21101023641,,Conference Proceeding,,,,578-582,,,1,0,repositoryam,Green,,,
71,2-s2.0-85083526217,10.1016/j.tcs.2020.04.007,S0304397520302115,,NP-completeness of the game Kingdomino<sup>TM</sup>,ar,Article,Nguyen V.H.,,Université Côte d'Azur,Nice,France,,,,,2020-06-24,24 June 2020,Theoretical Computer Science,03043975,20571,,Journal,822,,,23-35,,,1,1,publisherfree2read,Bronze,,,
