,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
16,2-s2.0-85090183088,10.1016/j.ijrobp.2020.07.2324,S0360301620337433,32768563,Exclusive Hyperfractionated Radiation Therapy and Reduced Boost Volume for Standard-Risk Medulloblastoma: Pooled Analysis of the 2 French Multicentric Studies MSFOP98 and MSFOP 2007 and Correlation With Molecular Subgroups,cp,Conference Paper,Carrie C.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-12-01,1 December 2020,International Journal of Radiation Oncology Biology Physics,03603016,17191,1879355X,Journal,108,5,,1204-1217,,,5,0,,,,,
17,2-s2.0-85089734447,10.1016/j.jcrc.2020.08.006,S0883944120306523,32854088,Quantitative-analysis of computed tomography in COVID-19 and non COVID-19 ARDS patients: A case-control study,ar,Article,Chauvelot L.,,Hopital de la Croix-Rousse,Lyon,France,,,,,2020-12-01,December 2020,Journal of Critical Care,08839441,12212,15578615,Journal,60,,,169-176,,,4,1,repositoryvor,Green,,,
18,2-s2.0-85089189986,10.1038/s41598-020-70282-w,,32770125,Spectral photon-counting CT imaging of colorectal peritoneal metastases: initial experience in rats,ar,Article,Thivolet A.,,Ciblage Thérapeutique en Oncologie;Université Claude Bernard Lyon 1;CHU de Lyon,Oullins;Villeurbanne;Lyon,France;France;France,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,13394,,,,4,1,repositoryvor,Green,,,
19,2-s2.0-85087677857,10.1016/j.diii.2020.05.009,S2211568420301558,32651155,Artificial intelligence to predict clinical disability in patients with multiple sclerosis using FLAIR MRI,ar,Article,Roca P.,,Pixyl,Grenoble,France,,,,,2020-12-01,December 2020,Diagnostic and Interventional Imaging,,21100205116,22115684,Journal,101,12,,795-802,,,14,1,publisherfree2read,Bronze,,,
20,2-s2.0-85083959366,10.1186/s40658-020-00288-w,,,Monte Carlo simulation of digital photon counting PET,ar,Article,Salvadori J.,,Université de Lorraine,Nancy,France,,,,,2020-12-01,1 December 2020,EJNMMI Physics,,21100440520,21977364,Journal,7,1,23,,,,6,1,repositoryvor,Green,,,
21,2-s2.0-85081731037,10.1038/s41598-020-61269-8,,32165649,Assessment of the human bone lacuno-canalicular network at the nanoscale and impact of spatial resolution,ar,Article,Yu B.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,4567,,,,15,1,repositoryvor,Green,,,
22,2-s2.0-85078688791,10.1038/s41598-020-58299-7,,31996727,Machine learning-based prediction of glioma margin from 5-ALA induced PpIX fluorescence spectroscopy,ar,Article,Leclerc P.,,CREATIS (Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé);Université Claude Bernard Lyon 1,Villeurbanne;Villeurbanne,France;France,,,,,2020-12-01,1 December 2020,Scientific Reports,,21100200805,20452322,Journal,10,1,1462,,,,7,1,repositoryvor,Green,,,
23,2-s2.0-85097355253,10.1088/1742-6596/1684/1/012124,,,Application of machine learning on the modelling of diffusion magnetic resonance imaging signal,cp,Conference Paper,Ye C.,,Guizhou University,Guiyang,China,,,,,2020-11-30,30 November 2020,Journal of Physics: Conference Series,17426588,130053,17426596,Conference Proceeding,1684,1,012124,,,,0,1,publisherfullgold,Gold,,,
24,2-s2.0-85097165773,10.1088/1361-6560/abbd18,,,Scattering proton CT,ar,Article,Krah N.,,Université Claude Bernard Lyon 1;Institut National des Sciences Appliquées de Lyon,Villeurbanne;Villeurbanne,France;France,,,,,2020-11-11,11 November 2020,Physics in Medicine and Biology,00319155,29203,13616560,Journal,65,22,225015,,,,4,0,repositoryam,Green,,,
25,2-s2.0-85099290052,10.1109/IPTA50016.2020.9286463,,,Sorting cells from fluorescent markers organization in confocal microscopy: 3D versus 2D images,cp,Conference Paper,Ahmad A.,,CREATIS (Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé),Villeurbanne,France,,,,,2020-11-09,9 November 2020,"2020 10th International Conference on Image Processing Theory, Tools and Applications, IPTA 2020",,21101033874,,Conference Proceeding,,,9286463,,,,1,0,,,,,
26,2-s2.0-85099280564,10.1109/IPTA50016.2020.9286712,,,Data augmentation for multi-organ detection in medical images,cp,Conference Paper,Hammami M.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-11-09,9 November 2020,"2020 10th International Conference on Image Processing Theory, Tools and Applications, IPTA 2020",,21101033874,,Conference Proceeding,,,9286712,,,,0,0,repositoryvor,Green,,,
27,2-s2.0-85096976167,10.1121/10.0002447,,33261405,Surface perturbation inverted from angle variations of eigenbeams in an ultrasonic waveguide,ar,Article,Van Baarsel T.,,Université de Bordeaux,Bordeaux,France,,,,,2020-11-01,1 November 2020,Journal of the Acoustical Society of America,00014966,12936,15208524,Journal,148,5,,2841-2850,,,0,0,repositoryvor,Green,,,
28,2-s2.0-85095861907,10.2215/CJN.07540520,,32792351,QT interval in adult with chronic hypokalemia due to gitelman syndrome: Not so frequently prolonged,ar,Article,Courand P.Y.,,Hôpital Européen Georges-Pompidou;Institut National des Sciences Appliquées de Lyon;Hopital de la Croix-Rousse,Paris;Villeurbanne;Lyon,France;France;France,,,,,2020-11-01,November 2020,Clinical Journal of the American Society of Nephrology,15559041,7600153101,1555905X,Journal,15,11,,1640-1642,,,1,1,repositoryvor,Green,,,
29,2-s2.0-85094623651,10.1016/j.jgo.2020.03.014,S1879406820300096,32280034,Geriatric oncologists should be aware of cardio-oncology: Impact of age and gender on 5-FU-mediated TakoTsubo cardiomyopathy,le,Letter,Valero M.,,Centre Hospitalier Lyon-Sud,Lyon,France,,,,,2020-11-01,November 2020,Journal of Geriatric Oncology,18794068,19700175259,,Journal,11,8,,1337-1339,,,0,0,,,,,
30,2-s2.0-85092647115,10.1016/j.neurad.2020.09.007,S015098612030273X,33070844,Turning a new digital page: Introducing the e-Journal of Neuroradiology,ed,Editorial,Ben Salem D.,,Université de Brest (UBO),Brest,France,,,,,2020-11-01,November 2020,Journal of Neuroradiology,01509861,17227,17730406,Journal,47,6,,399,,,0,0,,,,,
31,2-s2.0-85092632639,10.1002/mp.14481,,32967037,Evaluation of GATE-RTion (GATE/Geant4) Monte Carlo simulation settings for proton pencil beam scanning quality assurance,ar,Article,Winterhalter C.,,The Christie NHS Foundation Trust;Paul Scherrer Institut;The University of Manchester,Manchester;Villigen;Manchester,United Kingdom;Switzerland;United Kingdom,,,,,2020-11-01,November 2020,Medical Physics,00942405,17871,,Journal,47,11,,5817-5828,,,4,1,repositoryvor,Green,,,
32,2-s2.0-85091553332,10.1016/j.medengphy.2020.09.003,S1350453320301363,33081960,In vivo estimation of normal left ventricular stiffness and contractility based on routine cine MR acquisition,ar,Article,Rumindo G.K.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-11-01,November 2020,Medical Engineering and Physics,13504533,17817,18734030,Journal,85,,,16-26,,,4,1,repositoryam,Green,,,
33,2-s2.0-85089379773,10.1002/nbm.4384,,32794236,Feasibility and characterization of a safe susceptibility-matched endorectal coil for MR spectroscopy,re,Review,Saniour I.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-11-01,1 November 2020,NMR in Biomedicine,09523480,17304,10991492,Journal,33,11,e4384,,,,0,0,repositoryam,Green,,,
34,2-s2.0-85089134280,10.1016/j.jphotochem.2020.112812,S1010603020306110,,Two photon excited fluorescence and hyper Rayleigh scattering of Protoporphyrin IX,ar,Article,Jonin C.,,Université Claude Bernard Lyon 1,Villeurbanne,France,,,,,2020-11-01,1 November 2020,Journal of Photochemistry and Photobiology A: Chemistry,10106030,26966,,Journal,402,,112812,,,,5,0,repositoryam,Green,,,
35,2-s2.0-85087970679,10.1148/RADIOL.2020202222,,32544034,Brain MRI findings in severe COVID-19: A retrospective observational study,ar,Article,Kremer S.,,Université de Strasbourg;Hopital de Hautepierre,Strasbourg;Strasbourg,France;France,,,,,2020-11-01,November 2020,Radiology,00338419,17864,15271315,Journal,297,2,,E242-E251,,,198,0,repositoryam,Green,,,
36,2-s2.0-85086780746,10.1016/j.neurad.2020.05.008,S0150986120301978,32565280,Consensus Guidelines of the French Society of Neuroradiology (SFNR) on the use of Gadolinium-Based Contrast agents (GBCAs) and related MRI protocols in Neuroradiology,re,Review,Lersy F.,,Hopital de Hautepierre,Strasbourg,France,,,,,2020-11-01,November 2020,Journal of Neuroradiology,01509861,17227,17730406,Journal,47,6,,441-449,,,11,1,publisherfree2read,Bronze,,,
37,2-s2.0-85083527172,10.1016/j.cam.2020.112938,S0377042720302296,,Convergence of regularization methods with filter functions for a regularization parameter chosen with GSURE and mildly ill-posed inverse problems,ar,Article,Sixou B.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-11-01,November 2020,Journal of Computational and Applied Mathematics,03770427,23847,,Journal,378,,112938,,,,0,1,publisherfree2read,Bronze,,,
38,2-s2.0-85095812788,10.3389/fphy.2020.00346,,,A Simple Approach for Experimental Characterization and Validation of Proton Pencil Beam Profiles,ar,Article,Stasica P.,,Henryk Niewodniczanski Institute of Nuclear Physics of the Polish Academy of Sciences;AGH University of Science and Technology,Krakow;Krakow MP,Poland;Poland,,,,,2020-10-28,28 October 2020,Frontiers in Physics,,21100831025,2296424X,Journal,8,,346,,,,1,1,repositoryvor,Green,,,
39,2-s2.0-85084837349,10.1039/d0bm01046d,,32935704,Iodinated polymer nanoparticles as contrast agent for spectral photon counting computed tomography,ar,Article,Balegamire J.,,"Laboratoire d'Automatique, de Génie des Procédés et de Génie Pharmaceutique",Villeurbanne,France,,,,,2020-10-21,21 October 2020,Biomaterials Science,20474830,21100247072,20474849,Journal,8,20,,5715-5728,,,11,0,repositoryam,Green,,,
40,2-s2.0-85093920862,10.3389/fphy.2020.567215,,,On the Role of Single Particle Irradiation and Fast Timing for Efficient Online-Control in Particle Therapy,ar,Article,Dauvergne D.,,Universite Grenoble Alpes,Saint Martin d'Heres,France,,,,,2020-10-07,7 October 2020,Frontiers in Physics,,21100831025,2296424X,Journal,8,,567215,,,,4,1,repositoryvor,Green,,,
41,2-s2.0-85089295406,10.1088/1361-6560/ab9f5f,,,Experimental realization of dynamic fluence field optimization for proton computed tomography,ar,Article,Dickmann J.,,Ludwig-Maximilians-Universität München,Munich,Germany,,,,,2020-10-07,7 October 2020,Physics in Medicine and Biology,00319155,29203,13616560,Journal,65,19,195001,,,,7,1,repositoryam,Green,,,
42,2-s2.0-85098638928,10.1109/ICIP40778.2020.9191127,,,Cycle GAN-Based Data Augmentation for Multi-Organ Detection in CT Images Via Yolo,cp,Conference Paper,Hammami M.,,Institut National des Sciences Appliquées de Lyon,Villeurbanne,France,,,,,2020-10-01,October 2020,"Proceedings - International Conference on Image Processing, ICIP",15224880,144684,,Conference Proceeding,2020-October,,9191127,390-393,,,7,0,repositoryam,Green,,,
43,2-s2.0-85089857008,10.1016/j.canrad.2020.06.016,S127832182030189X,32861608,"Time of PTV is ending, robust optimization comes next",sh,Short Survey,Biston M.C.,,CREATIS (Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé);Le Centre Régional de Lutte Contre le Cancer Léon Bérard,Villeurbanne;Lyon,France;France,,,,,2020-10-01,October 2020,Cancer/Radiotherapie,12783218,29181,17696658,Journal,24,6-7,,676-686,,,2,1,publisherfree2read,Bronze,,,
44,2-s2.0-85088222288,10.1016/j.ultrasmedbio.2020.06.006,S0301562920302593,32709520,Carotid Wall Longitudinal Motion in Ultrasound Imaging: An Expert Consensus Review,re,Review,Rizi F.Y.,,University of Tehran,Tehran,Iran,,,,,2020-10-01,October 2020,Ultrasound in Medicine and Biology,03015629,35716,1879291X,Journal,46,10,,2605-2624,,,12,0,,,,,
45,2-s2.0-85088373998,10.1016/j.jbiomech.2020.109954,S0021929020303778,32827782,Hemodynamics alteration in patient-specific dilated ascending thoracic aortas with tricuspid and bicuspid aortic valves,ar,Article,Jayendiran R.,,Université de Lyon,Lyon,France,,,,,2020-09-18,18 September 2020,Journal of Biomechanics,00219290,15846,18732380,Journal,110,,109954,,,,4,0,,,,,
46,2-s2.0-85090243268,10.1109/JSEN.2020.2995055,,,Serial and Parallel Active Decoupling Characterization Using RF MEMS Switches for Receiver Endoluminal Coils at 1.5 T,ar,Article,Raki H.,,"GE Healthcare, France;Institut National des Sciences Appliquées de Lyon",Aulnay-sous-Bois;Villeurbanne,France;France,,,,,2020-09-15,15 September 2020,IEEE Sensors Journal,1530437X,15047,15581748,Journal,20,18,9094057,10511-10520,,,3,0,repositoryam,Green,,,
47,2-s2.0-85090186910,10.1109/JSEN.2020.2993873,,,Super-Resolution of Intravoxel Incoherent Motion Imaging Based on Multisimilarity,ar,Article,Huang J.,,Guizhou University,Guiyang,China,,,,,2020-09-15,15 September 2020,IEEE Sensors Journal,1530437X,15047,15581748,Journal,20,18,9091124,10963-10973,,,0,0,,,,,
48,2-s2.0-85097912664,10.1109/IUS46767.2020.9251324,,,Quantitative comparison of 3D freehand ultrasound and mri images of the neonatal brain,cp,Conference Paper,Blanchard M.,,CREATIS (Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé),Villeurbanne,France,,,,,2020-09-07,7 September 2020,"IEEE International Ultrasonics Symposium, IUS",19485719,21100219905,19485727,Conference Proceeding,2020-September,,9251324,,,,0,0,repositoryam,Green,,,
49,2-s2.0-85097912016,10.1109/IUS46767.2020.9251710,,,Ultrasound scattering from cell pellet biophantoms can provide insight into the cellular structure involved in scattering,cp,Conference Paper,Muleki-Seya P.,,CREATIS (Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé),Villeurbanne,France,,,,,2020-09-07,7 September 2020,"IEEE International Ultrasonics Symposium, IUS",19485719,21100219905,19485727,Conference Proceeding,2020-September,,9251710,,,,0,0,repositoryam,Green,,,
50,2-s2.0-85097905641,10.1109/IUS46767.2020.9251562,,,Using sparse array for 3D passive cavitation imaging,cp,Conference Paper,Sivadon A.,,Applications des Ultrasons à la Thérapie,Lyon,France,,,,,2020-09-07,7 September 2020,"IEEE International Ultrasonics Symposium, IUS",19485719,21100219905,19485727,Conference Proceeding,2020-September,,9251562,,,,0,0,repositoryam,Green,,,
51,2-s2.0-85097898606,10.1109/IUS46767.2020.9251845,,,A duplex pipeline for the generation of realistic echocardiographic sequences with doppler imaging,cp,Conference Paper,Sun Y.,,CNRS Centre National de la Recherche Scientifique,Paris,France,,,,,2020-09-07,7 September 2020,"IEEE International Ultrasonics Symposium, IUS",19485719,21100219905,19485727,Conference Proceeding,2020-September,,9251845,,,,0,0,,,,,
52,2-s2.0-85097892122,10.1109/IUS46767.2020.9251433,,,Improved microbubble (MB) Localisation Using Particle Detecting algorithm: Evaluation of Algorithm Performance for Different Beamforming Methods,cp,Conference Paper,Voulgaridou V.,,Heriot-Watt University,Edinburgh,United Kingdom,,,,,2020-09-07,7 September 2020,"IEEE International Ultrasonics Symposium, IUS",19485719,21100219905,19485727,Conference Proceeding,2020-September,,9251433,,,,0,0,repositoryam,Green,,,
53,2-s2.0-85097886251,10.1109/IUS46767.2020.9251286,,,Sequence optimization for high frame rate imaging with a convex array,cp,Conference Paper,Ghigo N.,,CREATIS (Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé),Villeurbanne,France,,,,,2020-09-07,7 September 2020,"IEEE International Ultrasonics Symposium, IUS",19485719,21100219905,19485727,Conference Proceeding,2020-September,,9251286,,,,1,0,repositoryam,Green,,,
54,2-s2.0-85097883612,10.1109/IUS46767.2020.9251325,,,Complex convolutional neural networks for fast diverging wave imaging,cp,Conference Paper,Lu J.,,Harbin Institute of Technology,Harbin,China,,,,,2020-09-07,7 September 2020,"IEEE International Ultrasonics Symposium, IUS",19485719,21100219905,19485727,Conference Proceeding,2020-September,,9251325,,,,2,0,,,,,
55,2-s2.0-85097864410,10.1109/IUS46767.2020.9251337,,,Block-wise ultrasound image deconvolution from fundamental and harmonic images,cp,Conference Paper,Hourani M.,,Université Fédérale Toulouse Midi-Pyrénées;Universite Paul Sabatier Toulouse III,Toulouse;Toulouse,France;France,,,,,2020-09-07,7 September 2020,"IEEE International Ultrasonics Symposium, IUS",19485719,21100219905,19485727,Conference Proceeding,2020-September,,9251337,,,,0,0,,,,,
56,2-s2.0-85088253774,10.1002/cctc.202000275,,,A New Methodology for Quantifying the Surface Crystallography of Particles from their Tomographic Reconstruction: Application to Pd Nanoparticles Embedded in a Mesoporous Silica Shell,ar,Article,Baaziz W.,,Université de Strasbourg,Strasbourg,France,,,,,2020-09-04,4 September 2020,ChemCatChem,18673880,19900191733,18673899,Journal,12,17,,4422-4430,,,1,0,repositoryam,Green,,,
57,2-s2.0-85089916022,10.1016/j.jcmg.2020.07.015,S1936878X20306367,32912474,Proposed Requirements for Cardiovascular Imaging-Related Machine Learning Evaluation (PRIME): A Checklist: Reviewed by the American College of Cardiology Healthcare Innovation Council,re,Review,Sengupta P.P.,,West Virginia University,Morgantown,United States,,,,,2020-09-01,September 2020,JACC: Cardiovascular Imaging,1936878X,11300153407,18767591,Journal,13,9,,2017-2035,,,31,1,repositoryam,Green,,,
58,2-s2.0-85088925624,10.1016/j.bspc.2020.102111,S1746809420302640,,A method for giant aneurysm segmentation using Euler's elastica,ar,Article,Chen Y.,,Yancheng Teachers University;Institut National des Sciences Appliquées de Lyon,Yancheng;Villeurbanne,China;France,,,,,2020-09-01,September 2020,Biomedical Signal Processing and Control,17468094,4700152237,17468108,Journal,62,,102111,,,,2,0,,,,,
59,2-s2.0-85088568018,10.1002/mp.14233,,32403175,Accurate intravoxel incoherent motion parameter estimation using Bayesian fitting and reduced number of low b-values,ar,Article,Ye C.,,Guizhou University,Guiyang,China,,,,,2020-09-01,1 September 2020,Medical Physics,00942405,17871,,Journal,47,9,,4372-4385,,,5,0,,,,,
60,2-s2.0-85087421145,10.1016/j.cortex.2020.05.015,S0010945220302173,32645502,Recognition of musical emotions and their perceived intensity after unilateral brain damage,ar,Article,Pralus A.,,Centre de Recherche en Neurosciences de Lyon;Université Claude Bernard Lyon 1,Bron;Villeurbanne,France;France,,,,,2020-09-01,September 2020,Cortex,00109452,14945,19738102,Journal,130,,,78-93,,,0,1,repositoryam,Green,,,
61,2-s2.0-85087218269,10.1016/j.amjcard.2020.05.043,S0002914920305543,32622502,Futility Risk Model for Predicting Outcome After Transcatheter Aortic Valve Implantation,ar,Article,Lantelme P.,,CREATIS (Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé),Villeurbanne,France,,,,,2020-09-01,1 September 2020,American Journal of Cardiology,00029149,22415,18791913,Journal,130,,,100-107,,,3,0,repositoryvor,Green,,,
62,2-s2.0-85085085516,10.1007/s00234-020-02442-8,,32363485,Overcoming challenges of the human spinal cord tractography for routine clinical use: a review,re,Review,Dauleac C.,,Hopital Neurologique et Neurochirurgical Pierre Wertheimer;Institut National des Sciences Appliquées de Lyon,Lyon;Villeurbanne,France;France,,,,,2020-09-01,1 September 2020,Neuroradiology,00283940,17309,14321920,Journal,62,9,,1079-1094,,,4,0,,,,,
63,2-s2.0-85084744431,10.1007/s00234-020-02450-8,,32415390,Cerebral amyloid angiopathy with focal presentation—about 3 cases,ar,Article,Garnier-Crussard A.,,CHU de Lyon,Lyon,France,,,,,2020-09-01,1 September 2020,Neuroradiology,00283940,17309,14321920,Journal,62,9,,1195-1197,,,0,0,,,,,
64,2-s2.0-85079372095,10.1080/17415977.2020.1724108,,,Contrast enhanced tomographic reconstruction of vascular blood flow based on the Navier-Stokes equation.,ar,Article,Sixou B.,,CREATIS (Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé),Villeurbanne,France,,,,,2020-09-01,1 September 2020,Inverse Problems in Science and Engineering,17415977,12424,17415985,Journal,28,9,,1287-1306,,,0,0,,,,,
65,2-s2.0-85067045519,10.1007/s00062-019-00800-5,,31161343,Clinical Characteristics and Outcome of Patients with Lacunar Infarcts and Concurrent Embolic Ischemic Lesions,ar,Article,Barow E.,,Universitätsklinikum Hamburg-Eppendorf,Hamburg,Germany,,,,,2020-09-01,1 September 2020,Clinical Neuroradiology,18691439,21100829261,18691447,Journal,30,3,,511-516,,,2,0,repositoryam,Green,,,
